gs_text34,iso3,weight,age,sex
Birth asphyxia,MEX,0.2743606,7,1
Congenital malformation,MEX,0.3547039,7,1
Meningitis/Sepsis,MEX,0.139483,7,1
Pneumonia,MEX,0.0747881,7,1
Preterm Delivery,MEX,0.1566644,7,1
Stillbirth,MEX,0,7,1
Birth asphyxia,MDV,0.6178532,0,0
Congenital malformation,MDV,0.0731544,0,0
Meningitis/Sepsis,MDV,0.0182577,0,0
Pneumonia,MDV,0.0064533,0,0
Preterm Delivery,MDV,0.0853066,0,0
Stillbirth,MDV,0.1989747,0,0
Birth asphyxia,MDV,0.5085906,0,1
Congenital malformation,MDV,0.0797066,0,1
Meningitis/Sepsis,MDV,0.0191063,0,1
Pneumonia,MDV,0.0066203,0,1
Preterm Delivery,MDV,0.1584611,0,1
Stillbirth,MDV,0.2275151,0,1
Birth asphyxia,MDV,0.6000288,7,0
Congenital malformation,MDV,0.1611721,7,0
Meningitis/Sepsis,MDV,0.1111102,7,0
Pneumonia,MDV,0.0300859,7,0
Preterm Delivery,MDV,0.097603,7,0
Stillbirth,MDV,0,7,0
Birth asphyxia,MDV,0.5170397,7,1
Congenital malformation,MDV,0.1928416,7,1
Meningitis/Sepsis,MDV,0.0985296,7,1
Pneumonia,MDV,0.0349457,7,1
Preterm Delivery,MDV,0.1566434,7,1
Stillbirth,MDV,0,7,1
Birth asphyxia,MDG,0.3310741,0,0
Congenital malformation,MDG,0.0326845,0,0
Meningitis/Sepsis,MDG,0.0959114,0,0
Pneumonia,MDG,0.0689003,0,0
Preterm Delivery,MDG,0.1890008,0,0
Stillbirth,MDG,0.282429,0,0
Birth asphyxia,MDG,0.2903396,0,1
Congenital malformation,MDG,0.0359643,0,1
Meningitis/Sepsis,MDG,0.1057089,0,1
Pneumonia,MDG,0.0651821,0,1
Preterm Delivery,MDG,0.2089248,0,1
Stillbirth,MDG,0.2938803,0,1
Birth asphyxia,MDG,0.2493989,7,0
Congenital malformation,MDG,0.1048767,7,0
Meningitis/Sepsis,MDG,0.244193,7,0
Pneumonia,MDG,0.2321079,7,0
Preterm Delivery,MDG,0.1694235,7,0
Stillbirth,MDG,0,7,0
Birth asphyxia,MDG,0.1875591,7,1
Congenital malformation,MDG,0.1186328,7,1
Meningitis/Sepsis,MDG,0.27707,7,1
Pneumonia,MDG,0.2441489,7,1
Preterm Delivery,MDG,0.1725892,7,1
Stillbirth,MDG,0,7,1
Birth asphyxia,MDA,0.4020066,0,0
Congenital malformation,MDA,0.1830608,0,0
Meningitis/Sepsis,MDA,0.0498192,0,0
Pneumonia,MDA,0.056627,0,0
Preterm Delivery,MDA,0.0745653,0,0
Stillbirth,MDA,0.2339211,0,0
Birth asphyxia,MDA,0.3903954,0,1
Congenital malformation,MDA,0.1954689,0,1
Meningitis/Sepsis,MDA,0.0471256,0,1
Pneumonia,MDA,0.0654359,0,1
Preterm Delivery,MDA,0.067884,0,1
Stillbirth,MDA,0.2336902,0,1
Birth asphyxia,MDA,0.2067648,7,0
Congenital malformation,MDA,0.4259993,7,0
Meningitis/Sepsis,MDA,0.100945,7,0
Pneumonia,MDA,0.1928688,7,0
Preterm Delivery,MDA,0.0734221,7,0
Stillbirth,MDA,0,7,0
Birth asphyxia,MDA,0.2048968,7,1
Congenital malformation,MDA,0.4761101,7,1
Meningitis/Sepsis,MDA,0.0799471,7,1
Pneumonia,MDA,0.1987965,7,1
Preterm Delivery,MDA,0.0402495,7,1
Stillbirth,MDA,0,7,1
Birth asphyxia,MAR,0.4134149,0,0
Congenital malformation,MAR,0.0426477,0,0
Meningitis/Sepsis,MAR,0.0539649,0,0
Pneumonia,MAR,0.0108695,0,0
Preterm Delivery,MAR,0.2172343,0,0
Stillbirth,MAR,0.2618687,0,0
Birth asphyxia,MAR,0.4169237,0,1
Congenital malformation,MAR,0.0506933,0,1
Meningitis/Sepsis,MAR,0.0475838,0,1
Pneumonia,MAR,0.0106548,0,1
Preterm Delivery,MAR,0.215073,0,1
Stillbirth,MAR,0.2590714,0,1
Birth asphyxia,MAR,0.4106373,7,0
Congenital malformation,MAR,0.1116561,7,0
Meningitis/Sepsis,MAR,0.1449202,7,0
Pneumonia,MAR,0.0689564,7,0
Preterm Delivery,MAR,0.26383,7,0
Stillbirth,MAR,0,7,0
Birth asphyxia,MAR,0.396748,7,1
Congenital malformation,MAR,0.1389265,7,1
Meningitis/Sepsis,MAR,0.1340046,7,1
Pneumonia,MAR,0.0619134,7,1
Preterm Delivery,MAR,0.2684075,7,1
Stillbirth,MAR,0,7,1
Birth asphyxia,LVA,0.4740604,0,0
Congenital malformation,LVA,0.1766934,0,0
Meningitis/Sepsis,LVA,0.0101839,0,0
Pneumonia,LVA,0.0185664,0,0
Preterm Delivery,LVA,0.1033063,0,0
Stillbirth,LVA,0.2171896,0,0
Birth asphyxia,LVA,0.4957103,0,1
Congenital malformation,LVA,0.1686525,0,1
Meningitis/Sepsis,LVA,0.0082299,0,1
Pneumonia,LVA,0.0159576,0,1
Preterm Delivery,LVA,0.0985021,0,1
Stillbirth,LVA,0.2129477,0,1
Birth asphyxia,LVA,0.3721495,7,0
Congenital malformation,LVA,0.3335222,7,0
Meningitis/Sepsis,LVA,0.060194,7,0
Pneumonia,LVA,0.0493782,7,0
Preterm Delivery,LVA,0.1847561,7,0
Stillbirth,LVA,0,7,0
Birth asphyxia,LVA,0.3923988,7,1
Congenital malformation,LVA,0.3719057,7,1
Meningitis/Sepsis,LVA,0.0455828,7,1
Pneumonia,LVA,0.0293833,7,1
Preterm Delivery,LVA,0.1607293,7,1
Stillbirth,LVA,0,7,1
Birth asphyxia,LUX,0.4914636,0,0
Congenital malformation,LUX,0.1142772,0,0
Meningitis/Sepsis,LUX,0.0373517,0,0
Pneumonia,LUX,0.0021415,0,0
Preterm Delivery,LUX,0.1274177,0,0
Stillbirth,LUX,0.2273483,0,0
Birth asphyxia,LUX,0.4615221,0,1
Congenital malformation,LUX,0.1370151,0,1
Meningitis/Sepsis,LUX,0.0351447,0,1
Pneumonia,LUX,0.0020673,0,1
Preterm Delivery,LUX,0.1330826,0,1
Stillbirth,LUX,0.2311683,0,1
Birth asphyxia,LUX,0.2990984,7,0
Congenital malformation,LUX,0.2402768,7,0
Meningitis/Sepsis,LUX,0.1160497,7,0
Pneumonia,LUX,0.0134571,7,0
Preterm Delivery,LUX,0.3311179,7,0
Stillbirth,LUX,0,7,0
Birth asphyxia,LUX,0.3188521,7,1
Congenital malformation,LUX,0.2529645,7,1
Meningitis/Sepsis,LUX,0.1057961,7,1
Pneumonia,LUX,0.0125727,7,1
Preterm Delivery,LUX,0.3098146,7,1
Stillbirth,LUX,0,7,1
Birth asphyxia,LTU,0.2907849,0,0
Congenital malformation,LTU,0.2508829,0,0
Meningitis/Sepsis,LTU,0.0267775,0,0
Pneumonia,LTU,0.0107532,0,0
Preterm Delivery,LTU,0.1656509,0,0
Stillbirth,LTU,0.2551506,0,0
Birth asphyxia,LTU,0.3588897,0,1
Congenital malformation,LTU,0.2363446,0,1
Meningitis/Sepsis,LTU,0.0188679,0,1
Pneumonia,LTU,0.0094887,0,1
Preterm Delivery,LTU,0.1374324,0,1
Stillbirth,LTU,0.2389767,0,1
Birth asphyxia,LTU,0.2903301,7,0
Congenital malformation,LTU,0.406307,7,0
Meningitis/Sepsis,LTU,0.0983963,7,0
Pneumonia,LTU,0.034866,7,0
Preterm Delivery,LTU,0.1701006,7,0
Stillbirth,LTU,0,7,0
Birth asphyxia,LTU,0.3508655,7,1
Congenital malformation,LTU,0.3954138,7,1
Meningitis/Sepsis,LTU,0.0722815,7,1
Pneumonia,LTU,0.0334082,7,1
Preterm Delivery,LTU,0.148031,7,1
Stillbirth,LTU,0,7,1
Birth asphyxia,LSO,0.3756951,0,0
Congenital malformation,LSO,0.0987299,0,0
Meningitis/Sepsis,LSO,0.0315499,0,0
Pneumonia,LSO,0.1017377,0,0
Preterm Delivery,LSO,0.1415142,0,0
Stillbirth,LSO,0.2507732,0,0
Birth asphyxia,LSO,0.2957321,0,1
Congenital malformation,LSO,0.1073071,0,1
Meningitis/Sepsis,LSO,0.0383757,0,1
Pneumonia,LSO,0.1257817,0,1
Preterm Delivery,LSO,0.1640164,0,1
Stillbirth,LSO,0.2687869,0,1
Birth asphyxia,LSO,0.2279811,7,0
Congenital malformation,LSO,0.1592396,7,0
Meningitis/Sepsis,LSO,0.099932,7,0
Pneumonia,LSO,0.4017316,7,0
Preterm Delivery,LSO,0.1111158,7,0
Stillbirth,LSO,0,7,0
Birth asphyxia,LSO,0.1665102,7,1
Congenital malformation,LSO,0.1764618,7,1
Meningitis/Sepsis,LSO,0.1024885,7,1
Pneumonia,LSO,0.4330071,7,1
Preterm Delivery,LSO,0.1215324,7,1
Stillbirth,LSO,0,7,1
Birth asphyxia,LKA,0.4458955,0,0
Congenital malformation,LKA,0.0750207,0,0
Meningitis/Sepsis,LKA,0.0363078,0,0
Pneumonia,LKA,0.0050775,0,0
Preterm Delivery,LKA,0.1910786,0,0
Stillbirth,LKA,0.2466199,0,0
Birth asphyxia,LKA,0.4326665,0,1
Congenital malformation,LKA,0.0887486,0,1
Meningitis/Sepsis,LKA,0.0328347,0,1
Pneumonia,LKA,0.0027626,0,1
Preterm Delivery,LKA,0.195266,0,1
Stillbirth,LKA,0.2477217,0,1
Birth asphyxia,LKA,0.5210918,7,0
Congenital malformation,LKA,0.1651168,7,0
Meningitis/Sepsis,LKA,0.0975167,7,0
Pneumonia,LKA,0.0236172,7,0
Preterm Delivery,LKA,0.1926575,7,0
Stillbirth,LKA,0,7,0
Birth asphyxia,LKA,0.5055129,7,1
Congenital malformation,LKA,0.1790536,7,1
Meningitis/Sepsis,LKA,0.1016812,7,1
Pneumonia,LKA,0.0158755,7,1
Preterm Delivery,LKA,0.1978768,7,1
Stillbirth,LKA,0,7,1
Birth asphyxia,LCA,0.4038235,0,0
Congenital malformation,LCA,0.071815,0,0
Meningitis/Sepsis,LCA,0.028023,0,0
Pneumonia,LCA,0.005235,0,0
Preterm Delivery,LCA,0.2329578,0,0
Stillbirth,LCA,0.2581458,0,0
Birth asphyxia,LCA,0.3574448,0,1
Congenital malformation,LCA,0.0837918,0,1
Meningitis/Sepsis,LCA,0.059789,0,1
Pneumonia,LCA,0.0043419,0,1
Preterm Delivery,LCA,0.2241008,0,1
Stillbirth,LCA,0.2705317,0,1
Birth asphyxia,LCA,0.4487357,7,0
Congenital malformation,LCA,0.2005232,7,0
Meningitis/Sepsis,LCA,0.061578,7,0
Pneumonia,LCA,0.0226342,7,0
Preterm Delivery,LCA,0.2665288,7,0
Stillbirth,LCA,0,7,0
Birth asphyxia,LCA,0.2848961,7,1
Congenital malformation,LCA,0.2800243,7,1
Meningitis/Sepsis,LCA,0.1047713,7,1
Pneumonia,LCA,0.0345274,7,1
Preterm Delivery,LCA,0.295781,7,1
Stillbirth,LCA,0,7,1
Birth asphyxia,LBY,0.2302431,0,0
Congenital malformation,LBY,0.2042274,0,0
Meningitis/Sepsis,LBY,0.0351169,0,0
Pneumonia,LBY,0.0122767,0,0
Preterm Delivery,LBY,0.237566,0,0
Stillbirth,LBY,0.2805699,0,0
Birth asphyxia,LBY,0.2182987,0,1
Congenital malformation,LBY,0.2104598,0,1
Meningitis/Sepsis,LBY,0.0400719,0,1
Pneumonia,LBY,0.0128316,0,1
Preterm Delivery,LBY,0.2354352,0,1
Stillbirth,LBY,0.2829029,0,1
Birth asphyxia,LBY,0.2109446,7,0
Congenital malformation,LBY,0.3776391,7,0
Meningitis/Sepsis,LBY,0.098856,7,0
Pneumonia,LBY,0.0563552,7,0
Preterm Delivery,LBY,0.2562051,7,0
Stillbirth,LBY,0,7,0
Birth asphyxia,LBY,0.1827431,7,1
Congenital malformation,LBY,0.4136968,7,1
Meningitis/Sepsis,LBY,0.1068489,7,1
Pneumonia,LBY,0.0555065,7,1
Preterm Delivery,LBY,0.2412048,7,1
Stillbirth,LBY,0,7,1
Birth asphyxia,LBR,0.3820941,0,0
Congenital malformation,LBR,0.0320774,0,0
Meningitis/Sepsis,LBR,0.1439409,0,0
Pneumonia,LBR,0.0351181,0,0
Preterm Delivery,LBR,0.1316571,0,0
Stillbirth,LBR,0.2751123,0,0
Birth asphyxia,LBR,0.3476328,0,1
Congenital malformation,LBR,0.0348382,0,1
Meningitis/Sepsis,LBR,0.1329021,0,1
Pneumonia,LBR,0.0469205,0,1
Preterm Delivery,LBR,0.1556424,0,1
Stillbirth,LBR,0.282064,0,1
Birth asphyxia,LBR,0.2520309,7,0
Congenital malformation,LBR,0.0801437,7,0
Meningitis/Sepsis,LBR,0.328939,7,0
Pneumonia,LBR,0.2180963,7,0
Preterm Delivery,LBR,0.12079,7,0
Stillbirth,LBR,0,7,0
Birth asphyxia,LBR,0.1970463,7,1
Congenital malformation,LBR,0.0818522,7,1
Meningitis/Sepsis,LBR,0.3211198,7,1
Pneumonia,LBR,0.2837029,7,1
Preterm Delivery,LBR,0.1162789,7,1
Stillbirth,LBR,0,7,1
Birth asphyxia,LBN,0.2379677,0,0
Congenital malformation,LBN,0.1974841,0,0
Meningitis/Sepsis,LBN,0.040758,0,0
Pneumonia,LBN,0.0077865,0,0
Preterm Delivery,LBN,0.2354763,0,0
Stillbirth,LBN,0.2805274,0,0
Birth asphyxia,LBN,0.2108852,0,1
Congenital malformation,LBN,0.2069845,0,1
Meningitis/Sepsis,LBN,0.0437469,0,1
Pneumonia,LBN,0.0086806,0,1
Preterm Delivery,LBN,0.2434817,0,1
Stillbirth,LBN,0.2862211,0,1
Birth asphyxia,LBN,0.2347528,7,0
Congenital malformation,LBN,0.3386788,7,0
Meningitis/Sepsis,LBN,0.1205311,7,0
Pneumonia,LBN,0.0411441,7,0
Preterm Delivery,LBN,0.2648932,7,0
Stillbirth,LBN,0,7,0
Birth asphyxia,LBN,0.1889301,7,1
Congenital malformation,LBN,0.373238,7,1
Meningitis/Sepsis,LBN,0.1253517,7,1
Pneumonia,LBN,0.0434171,7,1
Preterm Delivery,LBN,0.2690631,7,1
Stillbirth,LBN,0,7,1
Birth asphyxia,LAO,0.3609346,0,0
Congenital malformation,LAO,0.150085,0,0
Meningitis/Sepsis,LAO,0.0235831,0,0
Pneumonia,LAO,0.0392688,0,0
Preterm Delivery,LAO,0.1746593,0,0
Stillbirth,LAO,0.2514694,0,0
Birth asphyxia,LAO,0.3413948,0,1
Congenital malformation,LAO,0.1632504,0,1
Meningitis/Sepsis,LAO,0.0179538,0,1
Pneumonia,LAO,0.0337148,0,1
Preterm Delivery,LAO,0.1890786,0,1
Stillbirth,LAO,0.2546076,0,1
Birth asphyxia,LAO,0.2484745,7,0
Congenital malformation,LAO,0.299735,7,0
Meningitis/Sepsis,LAO,0.0676848,7,0
Pneumonia,LAO,0.2521393,7,0
Preterm Delivery,LAO,0.1319663,7,0
Stillbirth,LAO,0,7,0
Birth asphyxia,LAO,0.2380294,7,1
Congenital malformation,LAO,0.3375092,7,1
Meningitis/Sepsis,LAO,0.0589452,7,1
Pneumonia,LAO,0.2118054,7,1
Preterm Delivery,LAO,0.1537108,7,1
Stillbirth,LAO,0,7,1
Birth asphyxia,KWT,0.1808405,0,0
Congenital malformation,KWT,0.3285954,0,0
Meningitis/Sepsis,KWT,0.0084503,0,0
Pneumonia,KWT,0.0054467,0,0
Preterm Delivery,KWT,0.2064945,0,0
Stillbirth,KWT,0.2701725,0,0
Birth asphyxia,KWT,0.1399119,0,1
Congenital malformation,KWT,0.3640285,0,1
Meningitis/Sepsis,KWT,0.0106861,0,1
Pneumonia,KWT,0.0059549,0,1
Preterm Delivery,KWT,0.2045806,0,1
Stillbirth,KWT,0.2748379,0,1
Birth asphyxia,KWT,0.1395653,7,0
Congenital malformation,KWT,0.6000393,7,0
Meningitis/Sepsis,KWT,0.0308451,7,0
Pneumonia,KWT,0.0268237,7,0
Preterm Delivery,KWT,0.2027266,7,0
Stillbirth,KWT,0,7,0
Birth asphyxia,KWT,0.1202157,7,1
Congenital malformation,KWT,0.6402745,7,1
Meningitis/Sepsis,KWT,0.0319211,7,1
Pneumonia,KWT,0.0202823,7,1
Preterm Delivery,KWT,0.1873065,7,1
Stillbirth,KWT,0,7,1
Birth asphyxia,KOR,0.2152079,0,0
Congenital malformation,KOR,0.2267713,0,0
Meningitis/Sepsis,KOR,0.0391305,0,0
Pneumonia,KOR,0.005036,0,0
Preterm Delivery,KOR,0.2323511,0,0
Stillbirth,KOR,0.2815032,0,0
Birth asphyxia,KOR,0.2273756,0,1
Congenital malformation,KOR,0.2275745,0,1
Meningitis/Sepsis,KOR,0.0464914,0,1
Pneumonia,KOR,0.0036509,0,1
Preterm Delivery,KOR,0.2162772,0,1
Stillbirth,KOR,0.2786303,0,1
Birth asphyxia,KOR,0.1700142,7,0
Congenital malformation,KOR,0.4448794,7,0
Meningitis/Sepsis,KOR,0.1112819,7,0
Pneumonia,KOR,0.0278122,7,0
Preterm Delivery,KOR,0.2460122,7,0
Stillbirth,KOR,0,7,0
Birth asphyxia,KOR,0.1790939,7,1
Congenital malformation,KOR,0.4599556,7,1
Meningitis/Sepsis,KOR,0.1037468,7,1
Pneumonia,KOR,0.0184789,7,1
Preterm Delivery,KOR,0.2387248,7,1
Stillbirth,KOR,0,7,1
Birth asphyxia,KIR,0.487152,0,0
Congenital malformation,KIR,0.028553,0,0
Meningitis/Sepsis,KIR,0.0917982,0,0
Pneumonia,KIR,0.0339511,0,0
Preterm Delivery,KIR,0.1143334,0,0
Stillbirth,KIR,0.2442124,0,0
Birth asphyxia,KIR,0.4860383,0,1
Congenital malformation,KIR,0.0171168,0,1
Meningitis/Sepsis,KIR,0.0547458,0,1
Pneumonia,KIR,0.0382306,0,1
Preterm Delivery,KIR,0.159899,0,1
Stillbirth,KIR,0.2439696,0,1
Birth asphyxia,KIR,0.4580383,7,0
Congenital malformation,KIR,0.0615998,7,0
Meningitis/Sepsis,KIR,0.1790694,7,0
Pneumonia,KIR,0.1692033,7,0
Preterm Delivery,KIR,0.1320891,7,0
Stillbirth,KIR,0,7,0
Birth asphyxia,KIR,0.4412215,7,1
Congenital malformation,KIR,0.1366224,7,1
Meningitis/Sepsis,KIR,0.104168,7,1
Pneumonia,KIR,0.1585713,7,1
Preterm Delivery,KIR,0.1594168,7,1
Stillbirth,KIR,0,7,1
Birth asphyxia,KHM,0.3794178,0,0
Congenital malformation,KHM,0.1231999,0,0
Meningitis/Sepsis,KHM,0.0260836,0,0
Pneumonia,KHM,0.0308997,0,0
Preterm Delivery,KHM,0.1879517,0,0
Stillbirth,KHM,0.2524472,0,0
Birth asphyxia,KHM,0.372345,0,1
Congenital malformation,KHM,0.1307653,0,1
Meningitis/Sepsis,KHM,0.0196916,0,1
Pneumonia,KHM,0.0266503,0,1
Preterm Delivery,KHM,0.1975026,0,1
Stillbirth,KHM,0.2530451,0,1
Birth asphyxia,KHM,0.3503662,7,0
Congenital malformation,KHM,0.2216942,7,0
Meningitis/Sepsis,KHM,0.0839031,7,0
Pneumonia,KHM,0.159476,7,0
Preterm Delivery,KHM,0.1845604,7,0
Stillbirth,KHM,0,7,0
Birth asphyxia,KHM,0.3188807,7,1
Congenital malformation,KHM,0.2498268,7,1
Meningitis/Sepsis,KHM,0.0727123,7,1
Pneumonia,KHM,0.1597087,7,1
Preterm Delivery,KHM,0.1988716,7,1
Stillbirth,KHM,0,7,1
Birth asphyxia,KGZ,0.5267684,0,0
Congenital malformation,KGZ,0.067229,0,0
Meningitis/Sepsis,KGZ,0.0043711,0,0
Pneumonia,KGZ,0.0268968,0,0
Preterm Delivery,KGZ,0.1528909,0,0
Stillbirth,KGZ,0.2218438,0,0
Birth asphyxia,KGZ,0.5023178,0,1
Congenital malformation,KGZ,0.0809876,0,1
Meningitis/Sepsis,KGZ,0.0058183,0,1
Pneumonia,KGZ,0.0179209,0,1
Preterm Delivery,KGZ,0.1659625,0,1
Stillbirth,KGZ,0.2269929,0,1
Birth asphyxia,KGZ,0.3832728,7,0
Congenital malformation,KGZ,0.1810649,7,0
Meningitis/Sepsis,KGZ,0.0547612,7,0
Pneumonia,KGZ,0.2569908,7,0
Preterm Delivery,KGZ,0.1239104,7,0
Stillbirth,KGZ,0,7,0
Birth asphyxia,KGZ,0.3994992,7,1
Congenital malformation,KGZ,0.1831676,7,1
Meningitis/Sepsis,KGZ,0.0627903,7,1
Pneumonia,KGZ,0.2301451,7,1
Preterm Delivery,KGZ,0.1243979,7,1
Stillbirth,KGZ,0,7,1
Birth asphyxia,KEN,0.3364581,0,0
Congenital malformation,KEN,0.0329438,0,0
Meningitis/Sepsis,KEN,0.1401589,0,0
Pneumonia,KEN,0.0706784,0,0
Preterm Delivery,KEN,0.136402,0,0
Stillbirth,KEN,0.2833588,0,0
Birth asphyxia,KEN,0.3253417,0,1
Congenital malformation,KEN,0.0395242,0,1
Meningitis/Sepsis,KEN,0.1384054,0,1
Pneumonia,KEN,0.0719458,0,1
Preterm Delivery,KEN,0.1398551,0,1
Stillbirth,KEN,0.2849277,0,1
Birth asphyxia,KEN,0.2427015,7,0
Congenital malformation,KEN,0.1101418,7,0
Meningitis/Sepsis,KEN,0.2269829,7,0
Pneumonia,KEN,0.3095005,7,0
Preterm Delivery,KEN,0.1106734,7,0
Stillbirth,KEN,0,7,0
Birth asphyxia,KEN,0.2160446,7,1
Congenital malformation,KEN,0.1419679,7,1
Meningitis/Sepsis,KEN,0.2296164,7,1
Pneumonia,KEN,0.2990135,7,1
Preterm Delivery,KEN,0.1133575,7,1
Stillbirth,KEN,0,7,1
Birth asphyxia,KAZ,0.529891,0,0
Congenital malformation,KAZ,0.1102375,0,0
Meningitis/Sepsis,KAZ,0.0104292,0,0
Pneumonia,KAZ,0.0171414,0,0
Preterm Delivery,KAZ,0.117854,0,0
Stillbirth,KAZ,0.214447,0,0
Birth asphyxia,KAZ,0.5203254,0,1
Congenital malformation,KAZ,0.1135934,0,1
Meningitis/Sepsis,KAZ,0.0113161,0,1
Pneumonia,KAZ,0.0132295,0,1
Preterm Delivery,KAZ,0.1246381,0,1
Stillbirth,KAZ,0.2168974,0,1
Birth asphyxia,KAZ,0.4961597,7,0
Congenital malformation,KAZ,0.2280611,7,0
Meningitis/Sepsis,KAZ,0.058862,7,0
Pneumonia,KAZ,0.1110632,7,0
Preterm Delivery,KAZ,0.105854,7,0
Stillbirth,KAZ,0,7,0
Birth asphyxia,KAZ,0.5023174,7,1
Congenital malformation,KAZ,0.2325388,7,1
Meningitis/Sepsis,KAZ,0.0499748,7,1
Pneumonia,KAZ,0.0961103,7,1
Preterm Delivery,KAZ,0.1190587,7,1
Stillbirth,KAZ,0,7,1
Birth asphyxia,JPN,0.2469549,0,0
Congenital malformation,JPN,0.2968886,0,0
Meningitis/Sepsis,JPN,0.0201274,0,0
Pneumonia,JPN,0.0036688,0,0
Preterm Delivery,JPN,0.1734294,0,0
Stillbirth,JPN,0.2589309,0,0
Birth asphyxia,JPN,0.2615966,0,1
Congenital malformation,JPN,0.3079884,0,1
Meningitis/Sepsis,JPN,0.016465,0,1
Pneumonia,JPN,0.0019463,0,1
Preterm Delivery,JPN,0.1591403,0,1
Stillbirth,JPN,0.2528634,0,1
Birth asphyxia,JPN,0.1395688,7,0
Congenital malformation,JPN,0.6069411,7,0
Meningitis/Sepsis,JPN,0.0956265,7,0
Pneumonia,JPN,0.0262231,7,0
Preterm Delivery,JPN,0.1316405,7,0
Stillbirth,JPN,0,7,0
Birth asphyxia,JPN,0.1272631,7,1
Congenital malformation,JPN,0.6306186,7,1
Meningitis/Sepsis,JPN,0.078123,7,1
Pneumonia,JPN,0.0289747,7,1
Preterm Delivery,JPN,0.1350205,7,1
Stillbirth,JPN,0,7,1
Birth asphyxia,JOR,0.1864621,0,0
Congenital malformation,JOR,0.2773153,0,0
Meningitis/Sepsis,JOR,0.0348143,0,0
Pneumonia,JOR,0.0087856,0,0
Preterm Delivery,JOR,0.2132934,0,0
Stillbirth,JOR,0.2793293,0,0
Birth asphyxia,JOR,0.1643278,0,1
Congenital malformation,JOR,0.2628183,0,1
Meningitis/Sepsis,JOR,0.0485176,0,1
Pneumonia,JOR,0.0098012,0,1
Preterm Delivery,JOR,0.2258007,0,1
Stillbirth,JOR,0.2887345,0,1
Birth asphyxia,JOR,0.1678952,7,0
Congenital malformation,JOR,0.4995804,7,0
Meningitis/Sepsis,JOR,0.0622366,7,0
Pneumonia,JOR,0.0591029,7,0
Preterm Delivery,JOR,0.211185,7,0
Stillbirth,JOR,0,7,0
Birth asphyxia,JOR,0.1266756,7,1
Congenital malformation,JOR,0.5304128,7,1
Meningitis/Sepsis,JOR,0.0781886,7,1
Pneumonia,JOR,0.0582541,7,1
Preterm Delivery,JOR,0.2064689,7,1
Stillbirth,JOR,0,7,1
Birth asphyxia,JAM,0.5255414,0,0
Congenital malformation,JAM,0.0657766,0,0
Meningitis/Sepsis,JAM,0.0499741,0,0
Pneumonia,JAM,0.0104857,0,0
Preterm Delivery,JAM,0.1213195,0,0
Stillbirth,JAM,0.2269025,0,0
Birth asphyxia,JAM,0.4764018,0,1
Congenital malformation,JAM,0.0744761,0,1
Meningitis/Sepsis,JAM,0.0569806,0,1
Pneumonia,JAM,0.0099146,0,1
Preterm Delivery,JAM,0.1430887,0,1
Stillbirth,JAM,0.2391382,0,1
Birth asphyxia,JAM,0.4285539,7,0
Congenital malformation,JAM,0.1761174,7,0
Meningitis/Sepsis,JAM,0.1646354,7,0
Pneumonia,JAM,0.0610376,7,0
Preterm Delivery,JAM,0.1696557,7,0
Stillbirth,JAM,0,7,0
Birth asphyxia,JAM,0.3463894,7,1
Congenital malformation,JAM,0.2002071,7,1
Meningitis/Sepsis,JAM,0.1934824,7,1
Pneumonia,JAM,0.0535814,7,1
Preterm Delivery,JAM,0.2063397,7,1
Stillbirth,JAM,0,7,1
Birth asphyxia,ITA,0.2921189,0,0
Congenital malformation,ITA,0.2025655,0,0
Meningitis/Sepsis,ITA,0.0118389,0,0
Pneumonia,ITA,0.0010828,0,0
Preterm Delivery,ITA,0.2285405,0,0
Stillbirth,ITA,0.2638534,0,0
Birth asphyxia,ITA,0.3198634,0,1
Congenital malformation,ITA,0.2006757,0,1
Meningitis/Sepsis,ITA,0.0084831,0,1
Pneumonia,ITA,0.0012502,0,1
Preterm Delivery,ITA,0.2132885,0,1
Stillbirth,ITA,0.256439,0,1
Birth asphyxia,ITA,0.238198,7,0
Congenital malformation,ITA,0.4524956,7,0
Meningitis/Sepsis,ITA,0.0534244,7,0
Pneumonia,ITA,0.0081189,7,0
Preterm Delivery,ITA,0.2477632,7,0
Stillbirth,ITA,0,7,0
Birth asphyxia,ITA,0.2491102,7,1
Congenital malformation,ITA,0.4406327,7,1
Meningitis/Sepsis,ITA,0.0527835,7,1
Pneumonia,ITA,0.0069714,7,1
Preterm Delivery,ITA,0.2505021,7,1
Stillbirth,ITA,0,7,1
Birth asphyxia,ISR,0.208443,0,0
Congenital malformation,ISR,0.225173,0,0
Meningitis/Sepsis,ISR,0.0142298,0,0
Pneumonia,ISR,0.0019105,0,0
Preterm Delivery,ISR,0.2677536,0,0
Stillbirth,ISR,0.28249,0,0
Birth asphyxia,ISR,0.2148322,0,1
Congenital malformation,ISR,0.2114611,0,1
Meningitis/Sepsis,ISR,0.0132667,0,1
Pneumonia,ISR,0.0018512,0,1
Preterm Delivery,ISR,0.2753545,0,1
Stillbirth,ISR,0.2832343,0,1
Birth asphyxia,ISR,0.1620383,7,0
Congenital malformation,ISR,0.4901826,7,0
Meningitis/Sepsis,ISR,0.073559,7,0
Pneumonia,ISR,0.0111884,7,0
Preterm Delivery,ISR,0.2630317,7,0
Stillbirth,ISR,0,7,0
Birth asphyxia,ISR,0.1297974,7,1
Congenital malformation,ISR,0.4901039,7,1
