gs_text34,iso3,weight,age,sex
Stillbirth,MEX,0.2408801,0,1
Birth asphyxia,MEX,0.29303464,7,0
Congenital malformation,MEX,0.28647885,7,0
Meningitis/Sepsis,MEX,0.15219166,7,0
Pneumonia,MEX,0.10047776,7,0
Preterm Delivery,MEX,0.1678171,7,0
Stillbirth,MEX,0,7,0
Birth asphyxia,MEX,0.28910754,7,1
Congenital malformation,MEX,0.31893229,7,1
Meningitis/Sepsis,MEX,0.1441408,7,1
Pneumonia,MEX,0.08621901,7,1
Preterm Delivery,MEX,0.16160037,7,1
Stillbirth,MEX,0,7,1
Birth asphyxia,MDV,0.63973525,0,0
Congenital malformation,MDV,0.06463244,0,0
Meningitis/Sepsis,MDV,0.0185391,0,0
Pneumonia,MDV,0.00731025,0,0
Preterm Delivery,MDV,0.08646339,0,0
Stillbirth,MDV,0.18331957,0,0
Birth asphyxia,MDV,0.52970233,0,1
Congenital malformation,MDV,0.07083584,0,1
Meningitis/Sepsis,MDV,0.01951501,0,1
Pneumonia,MDV,0.00754347,0,1
Preterm Delivery,MDV,0.16155518,0,1
Stillbirth,MDV,0.21084816,0,1
Birth asphyxia,MDV,0.61542898,7,0
Congenital malformation,MDV,0.14105574,7,0
Meningitis/Sepsis,MDV,0.11176042,7,0
Pneumonia,MDV,0.03375993,7,0
Preterm Delivery,MDV,0.09799493,7,0
Stillbirth,MDV,0,7,0
Birth asphyxia,MDV,0.53314931,7,1
Congenital malformation,MDV,0.16967616,7,1
Meningitis/Sepsis,MDV,0.09963683,7,1
Pneumonia,MDV,0.03942322,7,1
Preterm Delivery,MDV,0.15811447,7,1
Stillbirth,MDV,0,7,1
Birth asphyxia,MDG,0.3431815,0,0
Congenital malformation,MDG,0.02890915,0,0
Meningitis/Sepsis,MDG,0.09749833,0,0
Pneumonia,MDG,0.07813624,0,0
Preterm Delivery,MDG,0.19177709,0,0
Stillbirth,MDG,0.26049769,0,0
Birth asphyxia,MDG,0.30180286,0,1
Congenital malformation,MDG,0.03189951,0,1
Meningitis/Sepsis,MDG,0.10775978,0,1
Pneumonia,MDG,0.07412729,0,1
Preterm Delivery,MDG,0.21258931,0,1
Stillbirth,MDG,0.27182126,0,1
Birth asphyxia,MDG,0.24986197,7,0
Congenital malformation,MDG,0.08965607,7,0
Meningitis/Sepsis,MDG,0.23992018,7,0
Pneumonia,MDG,0.25440663,7,0
Preterm Delivery,MDG,0.16615514,7,0
Stillbirth,MDG,0,7,0
Birth asphyxia,MDG,0.18820674,7,1
Congenital malformation,MDG,0.10157727,7,1
Meningitis/Sepsis,MDG,0.27265565,7,1
Pneumonia,MDG,0.26803088,7,1
Preterm Delivery,MDG,0.16952945,7,1
Stillbirth,MDG,0,7,1
Birth asphyxia,MDA,0.42309585,0,0
Congenital malformation,MDA,0.16439776,0,0
Meningitis/Sepsis,MDA,0.05141981,0,0
Pneumonia,MDA,0.06520222,0,0
Preterm Delivery,MDA,0.07682044,0,0
Stillbirth,MDA,0.21906393,0,0
Birth asphyxia,MDA,0.41121027,0,1
Congenital malformation,MDA,0.17568386,0,1
Meningitis/Sepsis,MDA,0.04867927,0,1
Pneumonia,MDA,0.07540645,0,1
Preterm Delivery,MDA,0.06999408,0,1
Stillbirth,MDA,0.21902606,0,1
Birth asphyxia,MDA,0.21715854,7,0
Congenital malformation,MDA,0.38177203,7,0
Meningitis/Sepsis,MDA,0.10397123,7,0
Pneumonia,MDA,0.22161301,7,0
Preterm Delivery,MDA,0.0754852,7,0
Stillbirth,MDA,0,7,0
Birth asphyxia,MDA,0.21649006,7,1
Congenital malformation,MDA,0.42924491,7,1
Meningitis/Sepsis,MDA,0.08283879,7,1
Pneumonia,MDA,0.22979707,7,1
Preterm Delivery,MDA,0.04162916,7,1
Stillbirth,MDA,0,7,1
Birth asphyxia,MAR,0.43051443,0,0
Congenital malformation,MAR,0.03789593,0,0
Meningitis/Sepsis,MAR,0.05511138,0,0
Pneumonia,MAR,0.01238349,0,0
Preterm Delivery,MAR,0.22144432,0,0
Stillbirth,MAR,0.24265046,0,0
Birth asphyxia,MAR,0.43449573,0,1
Congenital malformation,MAR,0.04507897,0,1
Meningitis/Sepsis,MAR,0.04863128,0,1
Pneumonia,MAR,0.01214811,0,1
Preterm Delivery,MAR,0.21940643,0,1
Stillbirth,MAR,0.24023948,0,1
Birth asphyxia,MAR,0.41827738,7,0
Congenital malformation,MAR,0.09704725,7,0
Meningitis/Sepsis,MAR,0.14476477,7,0
Pneumonia,MAR,0.0768446,7,0
Preterm Delivery,MAR,0.263066,7,0
Stillbirth,MAR,0,7,0
Birth asphyxia,MAR,0.40601098,7,1
Congenital malformation,MAR,0.12131175,7,1
Meningitis/Sepsis,MAR,0.13448409,7,1
Pneumonia,MAR,0.06931714,7,1
Preterm Delivery,MAR,0.26887603,7,1
Stillbirth,MAR,0,7,1
Birth asphyxia,LVA,0.49926709,0,0
Congenital malformation,LVA,0.15878687,0,0
Meningitis/Sepsis,LVA,0.01051821,0,0
Pneumonia,LVA,0.02139237,0,0
Preterm Delivery,LVA,0.10650271,0,0
Stillbirth,LVA,0.20353275,0,0
Birth asphyxia,LVA,0.52122225,0,1
Congenital malformation,LVA,0.15131526,0,1
Meningitis/Sepsis,LVA,0.00848624,0,1
Pneumonia,LVA,0.01835672,0,1
Preterm Delivery,LVA,0.1013853,0,1
Stillbirth,LVA,0.19923423,0,1
Birth asphyxia,LVA,0.39146904,7,0
Congenital malformation,LVA,0.29936404,7,0
Meningitis/Sepsis,LVA,0.06209569,7,0
Pneumonia,LVA,0.0568262,7,0
Preterm Delivery,LVA,0.19024504,7,0
Stillbirth,LVA,0,7,0
Birth asphyxia,LVA,0.41570912,7,1
Congenital malformation,LVA,0.33619378,7,1
Meningitis/Sepsis,LVA,0.04735778,7,1
Pneumonia,LVA,0.0340562,7,1
Preterm Delivery,LVA,0.16668312,7,1
Stillbirth,LVA,0,7,1
Birth asphyxia,LUX,0.51463661,0,0
Congenital malformation,LUX,0.10210894,0,0
Meningitis/Sepsis,LUX,0.03835726,0,0
Pneumonia,LUX,0.0024534,0,0
Preterm Delivery,LUX,0.13060914,0,0
Stillbirth,LUX,0.21183466,0,0
Birth asphyxia,LUX,0.48523494,0,1
Congenital malformation,LUX,0.12292007,0,1
Meningitis/Sepsis,LUX,0.03623657,0,1
Pneumonia,LUX,0.00237792,0,1
Preterm Delivery,LUX,0.13696675,0,1
Stillbirth,LUX,0.21626376,0,1
Birth asphyxia,LUX,0.31260867,7,0
Congenital malformation,LUX,0.21428586,7,0
Meningitis/Sepsis,LUX,0.11894854,7,0
Pneumonia,LUX,0.01538764,7,0
Preterm Delivery,LUX,0.33876928,7,0
Stillbirth,LUX,0,7,0
Birth asphyxia,LUX,0.33370688,7,1
Congenital malformation,LUX,0.22590738,7,1
Meningitis/Sepsis,LUX,0.10858593,7,1
Pneumonia,LUX,0.01439585,7,1
Preterm Delivery,LUX,0.31740397,7,1
Stillbirth,LUX,0,7,1
Birth asphyxia,LTU,0.31197633,0,0
Congenital malformation,LTU,0.22967605,0,0
Meningitis/Sepsis,LTU,0.028174,0,0
Pneumonia,LTU,0.01262174,0,0
Preterm Delivery,LTU,0.1739715,0,0
Stillbirth,LTU,0.24358038,0,0
Birth asphyxia,LTU,0.38317599,0,1
Congenital malformation,LTU,0.21531682,0,1
Meningitis/Sepsis,LTU,0.01975549,0,1
Pneumonia,LTU,0.01108351,0,1
Preterm Delivery,LTU,0.14363523,0,1
Stillbirth,LTU,0.22703295,0,1
Birth asphyxia,LTU,0.30946207,7,0
Congenital malformation,LTU,0.36954268,7,0
Meningitis/Sepsis,LTU,0.10285424,7,0
Pneumonia,LTU,0.04065847,7,0
Preterm Delivery,LTU,0.17748255,7,0
Stillbirth,LTU,0,7,0
Birth asphyxia,LTU,0.37301985,7,1
Congenital malformation,LTU,0.35870549,7,1
Meningitis/Sepsis,LTU,0.075361,7,1
Pneumonia,LTU,0.03885767,7,1
Preterm Delivery,LTU,0.15405599,7,1
Stillbirth,LTU,0,7,1
Birth asphyxia,LSO,0.3897849,0,0
Congenital malformation,LSO,0.08740439,0,0
Meningitis/Sepsis,LSO,0.0321008,0,0
Pneumonia,LSO,0.11547932,0,0
Preterm Delivery,LSO,0.14372229,0,0
Stillbirth,LSO,0.2315083,0,0
Birth asphyxia,LSO,0.30732976,0,1
Congenital malformation,LSO,0.09515455,0,1
Meningitis/Sepsis,LSO,0.03911028,0,1
Pneumonia,LSO,0.14300678,0,1
Preterm Delivery,LSO,0.16685062,0,1
Stillbirth,LSO,0.248548,0,1
Birth asphyxia,LSO,0.22569254,7,0
Congenital malformation,LSO,0.13451304,7,0
Meningitis/Sepsis,LSO,0.09701771,7,0
Pneumonia,LSO,0.43509832,7,0
Preterm Delivery,LSO,0.1076784,7,0
Stillbirth,LSO,0,7,0
Birth asphyxia,LSO,0.16481505,7,1
Congenital malformation,LSO,0.14903958,7,1
Meningitis/Sepsis,LSO,0.09948542,7,1
Pneumonia,LSO,0.4689041,7,1
Preterm Delivery,LSO,0.11775585,7,1
Stillbirth,LSO,0,7,1
Birth asphyxia,LKA,0.46565786,0,0
Congenital malformation,LKA,0.0668513,0,0
Meningitis/Sepsis,LKA,0.03718445,0,0
Pneumonia,LKA,0.00580117,0,0
Preterm Delivery,LKA,0.19533513,0,0
Stillbirth,LKA,0.22917009,0,0
Birth asphyxia,LKA,0.45296568,0,1
Congenital malformation,LKA,0.07928084,0,1
Meningitis/Sepsis,LKA,0.03371108,0,1
Pneumonia,LKA,0.00316416,0,1
Preterm Delivery,LKA,0.20011207,0,1
Stillbirth,LKA,0.23076617,0,1
Birth asphyxia,LKA,0.53607761,7,0
Congenital malformation,LKA,0.14494375,7,0
Meningitis/Sepsis,LKA,0.09838306,7,0
Pneumonia,LKA,0.02658123,7,0
Preterm Delivery,LKA,0.19401435,7,0
Stillbirth,LKA,0,7,0
Birth asphyxia,LKA,0.52164093,7,1
Congenital malformation,LKA,0.15765851,7,1
Meningitis/Sepsis,LKA,0.10289831,7,1
Pneumonia,LKA,0.01792255,7,1
Preterm Delivery,LKA,0.19987971,7,1
Stillbirth,LKA,0,7,1
Birth asphyxia,LCA,0.42238675,0,0
Congenital malformation,LCA,0.06409568,0,0
Meningitis/Sepsis,LCA,0.02874493,0,0
Pneumonia,LCA,0.00599052,0,0
Preterm Delivery,LCA,0.23852311,0,0
Stillbirth,LCA,0.24025901,0,0
Birth asphyxia,LCA,0.37530214,0,1
Congenital malformation,LCA,0.07507036,0,1
Meningitis/Sepsis,LCA,0.06156326,0,1
Pneumonia,LCA,0.00498753,0,1
Preterm Delivery,LCA,0.23032968,0,1
Stillbirth,LCA,0.25274705,0,1
Birth asphyxia,LCA,0.46458099,7,0
Congenital malformation,LCA,0.17714559,7,0
Meningitis/Sepsis,LCA,0.06252084,7,0
Pneumonia,LCA,0.02563715,7,0
Preterm Delivery,LCA,0.27011543,7,0
Stillbirth,LCA,0,7,0
Birth asphyxia,LCA,0.29866574,7,1
Congenital malformation,LCA,0.25048949,7,1
Meningitis/Sepsis,LCA,0.10771332,7,1
Pneumonia,LCA,0.0396,7,1
Preterm Delivery,LCA,0.30353144,7,1
Stillbirth,LCA,0,7,1
Birth asphyxia,LBY,0.24635946,0,0
Congenital malformation,LBY,0.18646254,0,0
Meningitis/Sepsis,LBY,0.03684916,0,0
Pneumonia,LBY,0.0143714,0,0
Preterm Delivery,LBY,0.24882928,0,0
Stillbirth,LBY,0.26712817,0,0
Birth asphyxia,LBY,0.23387179,0,1
Congenital malformation,LBY,0.19239363,0,1
Meningitis/Sepsis,LBY,0.0421012,0,1
Pneumonia,LBY,0.01503971,0,1
Preterm Delivery,LBY,0.24690658,0,1
Stillbirth,LBY,0.26968708,0,1
Birth asphyxia,LBY,0.22379562,7,0
Congenital malformation,LBY,0.34186533,7,0
Meningitis/Sepsis,LBY,0.10285239,7,0
Pneumonia,LBY,0.06541087,7,0
Preterm Delivery,LBY,0.26607578,7,0
Stillbirth,LBY,0,7,0
Birth asphyxia,LBY,0.19495313,7,1
Congenital malformation,LBY,0.37658786,7,1
Meningitis/Sepsis,LBY,0.111786,7,1
Pneumonia,LBY,0.06478373,7,1
Preterm Delivery,LBY,0.25188929,7,1
Stillbirth,LBY,0,7,1
Birth asphyxia,LBR,0.39688974,0,0
Congenital malformation,LBR,0.0284311,0,0
Meningitis/Sepsis,LBR,0.14662629,0,0
Pneumonia,LBR,0.0399083,0,0
Preterm Delivery,LBR,0.1338685,0,0
Stillbirth,LBR,0.25427607,0,0
Birth asphyxia,LBR,0.36122687,0,1
Congenital malformation,LBR,0.03088941,0,1
Meningitis/Sepsis,LBR,0.13543138,0,1
Pneumonia,LBR,0.05334024,0,1
Preterm Delivery,LBR,0.15831486,0,1
Stillbirth,LBR,0.26079724,0,1
Birth asphyxia,LBR,0.25206944,7,0
Congenital malformation,LBR,0.06839601,7,0
Meningitis/Sepsis,LBR,0.32263376,7,0
Pneumonia,LBR,0.23864244,7,0
Preterm Delivery,LBR,0.11825834,7,0
Stillbirth,LBR,0,7,0
Birth asphyxia,LBR,0.19586864,7,1
Congenital malformation,LBR,0.06942593,7,1
Meningitis/Sepsis,LBR,0.31303418,7,1
Pneumonia,LBR,0.30852713,7,1
Preterm Delivery,LBR,0.11314413,7,1
Stillbirth,LBR,0,7,1
Birth asphyxia,LBN,0.25448677,0,0
Congenital malformation,LBN,0.18020809,0,0
Meningitis/Sepsis,LBN,0.04274528,0,0
Pneumonia,LBN,0.00911005,0,0
Preterm Delivery,LBN,0.24650683,0,0
Stillbirth,LBN,0.26694298,0,0
Birth asphyxia,LBN,0.22604739,0,1
Congenital malformation,LBN,0.18931549,0,1
Meningitis/Sepsis,LBN,0.04598628,0,1
Pneumonia,LBN,0.01017971,0,1
Preterm Delivery,LBN,0.2554784,0,1
Stillbirth,LBN,0.27299273,0,1
Birth asphyxia,LBN,0.2480847,7,0
Congenital malformation,LBN,0.30540226,7,0
Meningitis/Sepsis,LBN,0.1249156,7,0
Pneumonia,LBN,0.04756962,7,0
Preterm Delivery,LBN,0.27402783,7,0
Stillbirth,LBN,0,7,0
Birth asphyxia,LBN,0.20072831,7,1
Congenital malformation,LBN,0.33836722,7,1
Meningitis/Sepsis,LBN,0.13060681,7,1
Pneumonia,LBN,0.05046634,7,1
Preterm Delivery,LBN,0.27983133,7,1
Stillbirth,LBN,0,7,1
Birth asphyxia,LAO,0.38000275,0,0
Congenital malformation,LAO,0.13483118,0,0
Meningitis/Sepsis,LAO,0.02434931,0,0
Pneumonia,LAO,0.04523123,0,0
Preterm Delivery,LAO,0.18000498,0,0
Stillbirth,LAO,0.23558053,0,0
Birth asphyxia,LAO,0.36056779,0,1
Congenital malformation,LAO,0.14712255,0,1
Meningitis/Sepsis,LAO,0.01859576,0,1
Pneumonia,LAO,0.0389568,0,1
Preterm Delivery,LAO,0.19548204,0,1
Stillbirth,LAO,0.23927505,0,1
Birth asphyxia,LAO,0.25467779,7,0
Congenital malformation,LAO,0.26214502,7,0
Meningitis/Sepsis,LAO,0.0680344,7,0
Pneumonia,LAO,0.28273704,7,0
Preterm Delivery,LAO,0.13240576,7,0
Stillbirth,LAO,0,7,0
Birth asphyxia,LAO,0.24640271,7,1
Congenital malformation,LAO,0.29812299,7,1
Meningitis/Sepsis,LAO,0.05983995,7,1
Pneumonia,LAO,0.23987506,7,1
Preterm Delivery,LAO,0.15575929,7,1
Stillbirth,LAO,0,7,1
Birth asphyxia,KWT,0.19699193,0,0
Congenital malformation,KWT,0.30542815,0,0
Meningitis/Sepsis,KWT,0.00902718,0,0
Pneumonia,KWT,0.00649115,0,0
Preterm Delivery,KWT,0.22018909,0,0
Stillbirth,KWT,0.2618725,0,0
Birth asphyxia,KWT,0.15335471,0,1
Congenital malformation,KWT,0.34046508,0,1
Meningitis/Sepsis,KWT,0.01148652,0,1
Pneumonia,KWT,0.00714087,0,1
Preterm Delivery,KWT,0.21950341,0,1
Stillbirth,KWT,0.26804941,0,1
Birth asphyxia,KWT,0.1534336,7,0
Congenital malformation,KWT,0.5628824,7,0
Meningitis/Sepsis,KWT,0.033255,7,0
Pneumonia,KWT,0.03226231,7,0
Preterm Delivery,KWT,0.21816669,7,0
Stillbirth,KWT,0,7,0
Birth asphyxia,KWT,0.1330703,7,1
Congenital malformation,KWT,0.60475709,7,1
Meningitis/Sepsis,KWT,0.03465179,7,1
Pneumonia,KWT,0.02456233,7,1
Preterm Delivery,KWT,0.20295849,7,1
Stillbirth,KWT,0,7,1
Birth asphyxia,KOR,0.23127632,0,0
Congenital malformation,KOR,0.2079485,0,0
Meningitis/Sepsis,KOR,0.0412398,0,0
Pneumonia,KOR,0.00592092,0,0
Preterm Delivery,KOR,0.24442862,0,0
Stillbirth,KOR,0.26918583,0,0
Birth asphyxia,KOR,0.24428278,0,1
Congenital malformation,KOR,0.20862556,0,1
Meningitis/Sepsis,KOR,0.04898345,0,1
Pneumonia,KOR,0.00429119,0,1
Preterm Delivery,KOR,0.22745436,0,1
Stillbirth,KOR,0.26636266,0,1
Birth asphyxia,KOR,0.1828104,7,0
Congenital malformation,KOR,0.40818113,7,0
Meningitis/Sepsis,KOR,0.11734599,7,0
Pneumonia,KOR,0.03271784,7,0
Preterm Delivery,KOR,0.25894464,7,0
Stillbirth,KOR,0,7,0
Birth asphyxia,KOR,0.19315299,7,1
Congenital malformation,KOR,0.42328358,7,1
Meningitis/Sepsis,KOR,0.10972952,7,1
Pneumonia,KOR,0.02180363,7,1
Preterm Delivery,KOR,0.25203028,7,1
Stillbirth,KOR,0,7,1
Birth asphyxia,KIR,0.5033049,0,0
Congenital malformation,KIR,0.0251717,0,0
Meningitis/Sepsis,KIR,0.0930098,0,0
Pneumonia,KIR,0.03837545,0,0
Preterm Delivery,KIR,0.11563094,0,0
Stillbirth,KIR,0.22450721,0,0
Birth asphyxia,KIR,0.50119052,0,1
Congenital malformation,KIR,0.01506082,0,1
Meningitis/Sepsis,KIR,0.05536194,0,1
Pneumonia,KIR,0.04312972,0,1
Preterm Delivery,KIR,0.16140338,0,1
Stillbirth,KIR,0.22385362,0,1
Birth asphyxia,KIR,0.45775143,7,0
Congenital malformation,KIR,0.0525294,7,0
Meningitis/Sepsis,KIR,0.17550011,7,0
Pneumonia,KIR,0.18499916,7,0
Preterm Delivery,KIR,0.1292199,7,0
Stillbirth,KIR,0,7,0
Birth asphyxia,KIR,0.44590789,7,1
Congenital malformation,KIR,0.11781626,7,1
Meningitis/Sepsis,KIR,0.10324069,7,1
Pneumonia,KIR,0.17532592,7,1
Preterm Delivery,KIR,0.15770924,7,1
Stillbirth,KIR,0,7,1
Birth asphyxia,KHM,0.39832154,0,0
Congenital malformation,KHM,0.11036243,0,0
Meningitis/Sepsis,KHM,0.02685415,0,0
Pneumonia,KHM,0.03548983,0,0
Preterm Delivery,KHM,0.19315098,0,0
Stillbirth,KHM,0.23582107,0,0
Birth asphyxia,KHM,0.39157608,0,1
Congenital malformation,KHM,0.11734323,0,1
Meningitis/Sepsis,KHM,0.02030863,0,1
Pneumonia,KHM,0.03066241,0,1
Preterm Delivery,KHM,0.20331899,0,1
Stillbirth,KHM,0.23679065,0,1
Birth asphyxia,KHM,0.35863088,7,0
Congenital malformation,KHM,0.19363099,7,0
Meningitis/Sepsis,KHM,0.0842232,7,0
Pneumonia,KHM,0.17858864,7,0
Preterm Delivery,KHM,0.18492628,7,0
Stillbirth,KHM,0,7,0
Birth asphyxia,KHM,0.32780912,7,1
Congenital malformation,KHM,0.21914253,7,1
Meningitis/Sepsis,KHM,0.07330416,7,1
Pneumonia,KHM,0.17961982,7,1
Preterm Delivery,KHM,0.20012437,7,1
Stillbirth,KHM,0,7,1
Birth asphyxia,KGZ,0.54592574,0,0
Congenital malformation,KGZ,0.0594518,0,0
Meningitis/Sepsis,KGZ,0.00444259,0,0
Pneumonia,KGZ,0.03049628,0,0
Preterm Delivery,KGZ,0.15510649,0,0
Stillbirth,KGZ,0.20457709,0,0
Birth asphyxia,KGZ,0.52260821,0,1
Congenital malformation,KGZ,0.07189702,0,1
Meningitis/Sepsis,KGZ,0.00593642,0,1
Pneumonia,KGZ,0.02039816,0,1
Preterm Delivery,KGZ,0.1690216,0,1
Stillbirth,KGZ,0.2101386,0,1
Birth asphyxia,KGZ,0.38561379,7,0
Congenital malformation,KGZ,0.15544394,7,0
Meningitis/Sepsis,KGZ,0.0540313,7,0
Pneumonia,KGZ,0.28287531,7,0
Preterm Delivery,KGZ,0.12203566,7,0
Stillbirth,KGZ,0,7,0
Birth asphyxia,KGZ,0.40315553,7,1
Congenital malformation,KGZ,0.15772488,7,1
Meningitis/Sepsis,KGZ,0.06214087,7,1
Pneumonia,KGZ,0.25409221,7,1
Preterm Delivery,KGZ,0.12288651,7,1
Stillbirth,KGZ,0,7,1
Birth asphyxia,KEN,0.3486604,0,0
Congenital malformation,KEN,0.02913001,0,0
Meningitis/Sepsis,KEN,0.14243625,0,0
Pneumonia,KEN,0.08012928,0,0
Preterm Delivery,KEN,0.13836521,0,0
Stillbirth,KEN,0.26127886,0,0
Birth asphyxia,KEN,0.33751096,0,1
Congenital malformation,KEN,0.034987,0,1
Meningitis/Sepsis,KEN,0.14080865,0,1
Pneumonia,KEN,0.0816557,0,1
Preterm Delivery,KEN,0.14202378,0,1
Stillbirth,KEN,0.26301391,0,1
Birth asphyxia,KEN,0.24120003,7,0
Congenital malformation,KEN,0.09340108,7,0
Meningitis/Sepsis,KEN,0.22122092,7,0
Pneumonia,KEN,0.33651094,7,0
Preterm Delivery,KEN,0.10766704,7,0
Stillbirth,KEN,0,7,0
Birth asphyxia,KEN,0.2159449,7,1
Congenital malformation,KEN,0.1210834,7,1
Meningitis/Sepsis,KEN,0.22507671,7,1
Pneumonia,KEN,0.32698149,7,1
Preterm Delivery,KEN,0.1109135,7,1
Stillbirth,KEN,0,7,1
Birth asphyxia,KAZ,0.55247675,0,0
Congenital malformation,KAZ,0.09807355,0,0
Meningitis/Sepsis,KAZ,0.01066364,0,0
Pneumonia,KAZ,0.01955267,0,0
Preterm Delivery,KAZ,0.1202836,0,0
Stillbirth,KAZ,0.19894979,0,0
Birth asphyxia,KAZ,0.54323452,0,1
Congenital malformation,KAZ,0.10119531,0,1
Meningitis/Sepsis,KAZ,0.01158615,0,1
Pneumonia,KAZ,0.01511079,0,1
Preterm Delivery,KAZ,0.12737897,0,1
Stillbirth,KAZ,0.20149427,0,1
Birth asphyxia,KAZ,0.50960661,7,0
Congenital malformation,KAZ,0.19987561,7,0
Meningitis/Sepsis,KAZ,0.05928931,7,0
Pneumonia,KAZ,0.12480056,7,0
Preterm Delivery,KAZ,0.10642791,7,0
Stillbirth,KAZ,0,7,0
Birth asphyxia,KAZ,0.51708372,7,1
Congenital malformation,KAZ,0.20425516,7,1
Meningitis/Sepsis,KAZ,0.05045008,7,1
Pneumonia,KAZ,0.10823949,7,1
Preterm Delivery,KAZ,0.11997156,7,1
Stillbirth,KAZ,0,7,1
Birth asphyxia,JPN,0.26720778,0,0
Congenital malformation,JPN,0.27410689,0,0
Meningitis/Sepsis,JPN,0.0213573,0,0
Pneumonia,JPN,0.00434296,0,0
Preterm Delivery,JPN,0.18369135,0,0
Stillbirth,JPN,0.24929372,0,0
Birth asphyxia,JPN,0.28328002,0,1
Congenital malformation,JPN,0.28458568,0,1
Meningitis/Sepsis,JPN,0.0174853,0,1
Pneumonia,JPN,0.00230583,0,1
Preterm Delivery,JPN,0.16869351,0,1
Stillbirth,JPN,0.24364965,0,1
Birth asphyxia,JPN,0.15357593,7,0
Congenital malformation,JPN,0.56987057,7,0
Meningitis/Sepsis,JPN,0.10319085,7,0
Pneumonia,JPN,0.03156834,7,0
Preterm Delivery,JPN,0.14179431,7,0
Stillbirth,JPN,0,7,0
Birth asphyxia,JPN,0.14049104,7,1
Congenital malformation,JPN,0.59402902,7,1
Meningitis/Sepsis,JPN,0.08457719,7,1
Pneumonia,JPN,0.03499435,7,1
Preterm Delivery,JPN,0.1459084,7,1
Stillbirth,JPN,0,7,1
Birth asphyxia,JOR,0.20175832,0,0
Congenital malformation,JOR,0.25604112,0,0
Meningitis/Sepsis,JOR,0.03694252,0,0
Pneumonia,JOR,0.01040029,0,0
Preterm Delivery,JOR,0.22591901,0,0
Stillbirth,JOR,0.26893874,0,0
Birth asphyxia,JOR,0.17768194,0,1
Congenital malformation,JOR,0.24248372,0,1
Meningitis/Sepsis,JOR,0.05144689,0,1
Pneumonia,JOR,0.01159424,0,1
Preterm Delivery,JOR,0.23899672,0,1
Stillbirth,JOR,0.27779649,0,1
Birth asphyxia,JOR,0.18119432,7,0
Congenital malformation,JOR,0.46005181,7,0
Meningitis/Sepsis,JOR,0.06586885,7,0
Pneumonia,JOR,0.06978276,7,0
Preterm Delivery,JOR,0.22310227,7,0
Stillbirth,JOR,0,7,0
Birth asphyxia,JOR,0.13742341,7,1
Congenital malformation,JOR,0.49099441,7,1
Meningitis/Sepsis,JOR,0.08318386,7,1
Pneumonia,JOR,0.06913961,7,1
Preterm Delivery,JOR,0.21925872,7,1
Stillbirth,JOR,0,7,1
Birth asphyxia,JAM,0.54584323,0,0
Congenital malformation,JAM,0.05829451,0,0
Meningitis/Sepsis,JAM,0.05090195,0,0
Pneumonia,JAM,0.01191497,0,0
Preterm Delivery,JAM,0.12334636,0,0
Stillbirth,JAM,0.20969899,0,0
Birth asphyxia,JAM,0.49649327,0,1
Congenital malformation,JAM,0.06622957,0,1
Meningitis/Sepsis,JAM,0.05823646,0,1
Pneumonia,JAM,0.01130438,0,1
Preterm Delivery,JAM,0.14597548,0,1
Stillbirth,JAM,0.22176085,0,1
Birth asphyxia,JAM,0.44038278,7,0
Congenital malformation,JAM,0.15442661,7,0
Meningitis/Sepsis,JAM,0.16591139,7,0
Pneumonia,JAM,0.06862073,7,0
Preterm Delivery,JAM,0.17065848,7,0
Stillbirth,JAM,0,7,0
Birth asphyxia,JAM,0.35799836,7,1
Congenital malformation,JAM,0.17655947,7,1
Meningitis/Sepsis,JAM,0.19610379,7,1
Pneumonia,JAM,0.06058479,7,1
Preterm Delivery,JAM,0.20875358,7,1
Stillbirth,JAM,0,7,1
Birth asphyxia,ITA,0.31200778,0,0
Congenital malformation,ITA,0.18461467,0,0
Meningitis/Sepsis,ITA,0.01240069,0,0
Pneumonia,ITA,0.00126524,0,0
Preterm Delivery,ITA,0.23894803,0,0
Stillbirth,ITA,0.25076359,0,0
Birth asphyxia,ITA,0.34109599,0,1
Congenital malformation,ITA,0.18260043,0,1
Meningitis/Sepsis,ITA,0.0088715,0,1
Pneumonia,ITA,0.00145855,0,1
Preterm Delivery,ITA,0.22264554,0,1
Stillbirth,ITA,0.24332799,0,1
Birth asphyxia,ITA,0.25664726,7,0
Congenital malformation,ITA,0.41601386,7,0
Meningitis/Sepsis,ITA,0.05645025,7,0
Pneumonia,ITA,0.00957033,7,0
Preterm Delivery,ITA,0.26131831,7,0
Stillbirth,ITA,0,7,0
Birth asphyxia,ITA,0.26794648,7,1
Congenital malformation,ITA,0.40441584,7,1
Meningitis/Sepsis,ITA,0.05567786,7,1
Pneumonia,ITA,0.00820375,7,1
Preterm Delivery,ITA,0.26375607,7,1
Stillbirth,ITA,0,7,1
Birth asphyxia,ISR,0.22411089,0,0
Congenital malformation,ISR,0.20657935,0,0
Meningitis/Sepsis,ISR,0.01500388,0,0
Pneumonia,ISR,0.00224725,0,0
Preterm Delivery,ISR,0.28180295,0,0
Stillbirth,ISR,0.27025567,0,0
Birth asphyxia,ISR,0.23053857,0,1
Congenital malformation,ISR,0.19362865,0,1
Meningitis/Sepsis,ISR,0.01396159,0,1
Pneumonia,ISR,0.00217336,0,1
Preterm Delivery,ISR,0.28924839,0,1
