iso3,age,sex,gs_text34,full_hce0,full_hce1,short_hce0,short_hce1
SLB,5,2,Drowning,0.014903671951031613,0.01986428859447236,0.022486671884690317,0.029187240724300564
SLB,5,2,Encephalitis,0.02046455805035357,0.01759683121803211,0.01478628407550285,0.01836686278395154
SLB,5,2,Falls,0.010523608758762956,0.009792063046729084,0.012397974824514709,0.01442666685778651
SLB,5,2,Fires,0.006755654668323237,0.012050919524514215,0.0059449242560171405,0.014518560959475927
SLB,5,2,Hemorrhagic fever,0.03543444364946723,0.031295994119969785,0.048072552133807935,0.01390427167252532
SLB,5,2,Malaria,0.06531449536479132,0.0995986015669835,0.07880362151962017,0.0541943344097682
SLB,5,2,Measles,0.014978863121630385,0.007990292190061983,0.03993778163531762,0.006719351777276446
SLB,5,2,Meningitis,0.04926527398943117,0.06292975988564106,0.04287414388684013,0.05980270478831139
SLB,5,2,Other Cancers,0.05793711053189374,0.06330917950140283,0.06754828681107873,0.07594300693546119
SLB,5,2,Other Cardiovascular Diseases,0.1056971018723328,0.10636781725828524,0.08888775227958297,0.07753247487919504
SLB,5,2,Other Defined Causes of Child Deaths,0.14982386676858175,0.13138861377862238,0.121819115424916,0.1613900161913731
SLB,5,2,Other Infectious Diseases,0.0926035018850952,0.09964310727158483,0.11173710706825744,0.08688311969504067
SLB,5,2,Pneumonia,0.08288522102307412,0.07972537162397945,0.07630631092868956,0.08133480070579477
SLB,5,2,Poisonings,0.041229618043178234,0.05346072581051045,0.04428372505327145,0.05054436245011301
SLB,5,2,Road Traffic,0.032070872449155546,0.031795750006525285,0.02262004596391894,0.029151026653285863
SLB,5,2,Sepsis,0.04274114373352557,0.035204291131955966,0.051040326932206746,0.05076560748927302
SLB,5,2,Violent Death,0.001891741817964937,0.00219550148631186,0.0015619176941583275,0.0018462837732531325
SLB,5,2,Other Digestive Diseases,0.0841160817807469,0.03709540792886277,0.04521003241684363,0.06937147070338492
SLB,10,1,AIDS,0.056128292935411536,0.04969139264493702,0.04414361064437335,0.03754640004032442
SLB,10,1,Bite of Venomous Animal,0.00033337337721777046,0.00038814939085023847,0.0002742940211215045,0.00032520630501248313
SLB,10,1,Diarrhea/Dysentery,0.03565887175646402,0.0496683918923995,0.060089255117660535,0.06723374045806374
SLB,10,1,Drowning,0.04341865824618395,0.053179969357743405,0.046073033719285415,0.05728216732349939
SLB,10,1,Encephalitis,0.021421947424773068,0.0186447887142366,0.01548062343541592,0.01925989584948562
SLB,10,1,Falls,0.013315910327153051,0.01302613811698931,0.014726259415062663,0.017226665657010382
SLB,10,1,Fires,0.003371500021873304,0.008233953723033339,0.0031471653717026434,0.011368677328104988
SLB,10,1,Hemorrhagic fever,0.0359996843959533,0.031857796939401564,0.04874546831034947,0.014035858826394805
SLB,10,1,Malaria,0.06642003138566249,0.10168365994709792,0.07993507936793165,0.05505596019056736
SLB,10,1,Measles,0.009758242178700038,0.001749239028494237,0.03605281519756445,0.0014655789096928505
SLB,10,1,Meningitis,0.0461617582090055,0.05963431614933165,0.04021551503390646,0.056980683935772686
SLB,10,1,Other Cancers,0.0565437805122528,0.06181193475772664,0.0665599430784198,0.07493489916043479
SLB,10,1,Other Cardiovascular Diseases,0.10729663697160108,0.1082457784143918,0.08992737736507314,0.07854365600420653
SLB,10,1,Other Defined Causes of Child Deaths,0.15058387274950144,0.13184446237384365,0.12198387113221268,0.16235692596245285
SLB,10,1,Other Infectious Diseases,0.06107983973551399,0.06310367426211991,0.08611463690912644,0.05602019394374777
SLB,10,1,Pneumonia,0.07339036686980666,0.06859689680880499,0.06838590788400366,0.07204232320873252
SLB,10,1,Poisonings,0.046750781340400296,0.06017370937204947,0.04887667323572866,0.05611189037051876
SLB,10,1,Road Traffic,0.03805283169300108,0.03875419205699848,0.027386473932998187,0.034929505594503134
SLB,10,1,Sepsis,0.04369253944720841,0.03613660837222237,0.05195960723135685,0.051850160698697904
SLB,10,1,Violent Death,0.006899711950623235,0.008033391907378026,0.005676967223091335,0.0067306809195111904
SLB,10,1,Other Digestive Diseases,0.08372136847169319,0.03554155576994983,0.044245422373615416,0.06869892931326592
SLB,10,2,AIDS,0.056278181445698655,0.049894445174536,0.04430475933666441,0.03776196421265052
SLB,10,2,Bite of Venomous Animal,0.0003989067454143709,0.0004641587509617703,0.0003284363862865736,0.0003891706827137157
SLB,10,2,Diarrhea/Dysentery,0.03143893505941011,0.04469582462089566,0.05653787675726249,0.06299898497308244
SLB,10,2,Drowning,0.013440798658720938,0.01825497857465548,0.02138266621718754,0.02798424485011423
SLB,10,2,Encephalitis,0.0197677404455991,0.01673235036473438,0.014137355557655969,0.017654130062978456
SLB,10,2,Falls,0.009892332372185984,0.009043830787843094,0.011903045260356545,0.01387205443841183
SLB,10,2,Fires,0.004348958472076527,0.009349662942703105,0.003952653674275167,0.012292439493331404
SLB,10,2,Hemorrhagic fever,0.035552917349737936,0.03135638139436516,0.04833749058807052,0.013681948821003015
SLB,10,2,Malaria,0.06601723061987924,0.10105803891352434,0.07956087851634057,0.05470539289182648
SLB,10,2,Measles,0.009997223339591929,0.0020629539461719235,0.03616677766775903,0.0017296694158520911
SLB,10,2,Meningitis,0.05409546622790234,0.0688058410640453,0.046766388755363306,0.06468038674051099
SLB,10,2,Other Cancers,0.06486375597500509,0.07146942311253984,0.07337858173605295,0.08298318797201702
SLB,10,2,Other Cardiovascular Diseases,0.13798977798934126,0.14395539029737398,0.11525300218296684,0.10859495869973576
SLB,10,2,Other Defined Causes of Child Deaths,0.15852706845693887,0.1411703776425745,0.1286138922587248,0.17006232478831054
SLB,10,2,Other Infectious Diseases,0.06373089414766,0.06617937391579681,0.08821852581764728,0.05862542331161676
SLB,10,2,Pneumonia,0.07591587192431051,0.07155684868554338,0.0704810192680337,0.07451121851315111
SLB,10,2,Poisonings,0.042538318500401164,0.05521244897971857,0.04540168438176191,0.05196731175786727
SLB,10,2,Road Traffic,0.019668858542959453,0.017359900817031784,0.012283778079859713,0.017005881535698066
SLB,10,2,Sepsis,0.043211911393569,0.035610986217050535,0.0515378536461969,0.05135082502023064
SLB,10,2,Violent Death,0.004601696622491194,0.00535442877603333,0.0037887667402269273,0.00448938363866479
SLB,10,2,Other Digestive Diseases,0.08772315571110642,0.04041235502190086,0.0476645671713069,0.07265909818023282
SLB,99,3,AIDS,0.025975046696940497,0.022975124512338352,0.02374405051548256,0.020638537636000646
SLB,99,3,Bite of Venomous Animal,0.0007333720384649085,0.0007651056463183684,0.0006897110914136478,0.0007279986954043566
SLB,99,3,Diarrhea/Dysentery,0.04123525121327452,0.045165972143671365,0.04911044964358152,0.0506377481643713
SLB,99,3,Drowning,0.0504439729892912,0.05331861883445327,0.05091743981014626,0.05453877239172875
SLB,99,3,Encephalitis,0.008529215775304374,0.00723996816024521,0.007300839561942596,0.00797705705376222
SLB,99,3,Falls,0.0074814940951712814,0.007152722222636097,0.00830263834817479,0.008693863893534486
SLB,99,3,Fires,0.008395268805712777,0.009893185271391332,0.00802081780603142,0.010750241456731662
SLB,99,3,Hemorrhagic fever,0.01114021755827001,0.008973756329594318,0.016902054616250287,0.004753459212191171
SLB,99,3,Malaria,0.029764038118538987,0.03746462848272762,0.036486603539394896,0.02663386706640144
SLB,99,3,Measles,0.018794783583598183,0.01707662010534764,0.027090242072889632,0.01624841904961698
SLB,99,3,Meningitis,0.03967275166352702,0.04293998374050192,0.03806148023583244,0.042956000664789336
SLB,99,3,Other Cancers,0.05041652341112797,0.05153876766483784,0.05414615374588908,0.055961799649756026
SLB,99,3,Other Cardiovascular Diseases,0.08640311344268271,0.08574899129967911,0.08181193991472678,0.07795680873411143
SLB,99,3,Other Defined Causes of Child Deaths,0.26936242969394475,0.2695670254469036,0.2526830718970253,0.27201321459428696
SLB,99,3,Other Infectious Diseases,0.10395780541102767,0.1063461496623997,0.10981531990416618,0.10213041317921268
SLB,99,3,Pneumonia,0.13071198705446582,0.13192997349198032,0.12561816566752204,0.12988882686113576
SLB,99,3,Poisonings,0.019462739253590947,0.02181690994848093,0.02180149536570485,0.022462379517124702
SLB,99,3,Road Traffic,0.04250017399994616,0.04287731835682378,0.038652128870147885,0.04153347006032125
SLB,99,3,Sepsis,0.013159320611316314,0.009848258402714557,0.017754354046392046,0.01582280101376698
SLB,99,3,Violent Death,0.005648665678593487,0.005893088061965225,0.005312375119139404,0.005607278474100415
SLB,99,3,Other Digestive Diseases,0.03621182890521054,0.0214678322149894,0.02577866822814641,0.03206704263165152
SLE,0,1,AIDS,0.054181194335725165,0.04402580836987244,0.040913274638280615,0.034091344638330766
SLE,0,1,Bite of Venomous Animal,0.0002456475396484985,0.00027090149103608705,0.000194941149249304,0.0002360351400785291
SLE,0,1,Diarrhea/Dysentery,0.07606931679928655,0.09207463723341693,0.09181204141531303,0.10697967425785744
SLE,0,1,Drowning,0.001982697638741862,0.004824914363414763,0.012156280181255068,0.01749408457529575
SLE,0,1,Encephalitis,0.021574936784376463,0.017469349257418224,0.01492796588839266,0.019020854411719357
SLE,0,1,Falls,0.010383146773242874,0.008962419846277823,0.012095249371859951,0.014401658879678538
SLE,0,1,Fires,0.002608580355239113,0.007203479813212148,0.0024517066903215466,0.010944485321580736
SLE,0,1,Hemorrhagic fever,0.03776180553866244,0.031544434376946824,0.049524947094823565,0.014267615854980868
SLE,0,1,Malaria,0.1356951120347198,0.17409865572626615,0.13354245628012756,0.12021667609051935
SLE,0,1,Measles,0.009239164157497015,0.0005359573724493696,0.03598946134721405,0.00046697702917166886
SLE,0,1,Meningitis,0.062409656083329525,0.07473843666408256,0.0518120075875716,0.0724471030980908
SLE,0,1,Other Cancers,0.036184731789748216,0.035865243896142936,0.0492051472323129,0.055421897868224525
SLE,0,1,Other Cardiovascular Diseases,0.08275251784793658,0.07450876040642851,0.06735350700893533,0.052231745990706915
SLE,0,1,Other Defined Causes of Child Deaths,0.1930025889987539,0.1691787285690283,0.15120584868474934,0.2015978246218364
SLE,0,1,Other Infectious Diseases,0.04569984958523464,0.04235205254058566,0.07293636389256727,0.040190305274278734
SLE,0,1,Pneumonia,0.1318742446858007,0.12850822180384971,0.11283529481092125,0.12718373119033438
SLE,0,1,Poisonings,0.04551327705680264,0.055957983713269,0.04676473510498102,0.05470451633774081
SLE,0,1,Road Traffic,0.006795130449296404,0.0019191791776425923,0.0013810444271609534,0.004240993874931794
SLE,0,1,Sepsis,0.045938859389421584,0.03586429339510077,0.05282825542710822,0.05377835898800887
SLE,0,1,Violent Death,8.75421565359766e-05,9.65419835592298e-05,6.947176685467794e-05,8.411655663359323e-05
SLE,0,1,Other Digestive Diseases,0.0,0.0,0.0,0.0
SLE,0,2,AIDS,0.05435167434407126,0.044213813792464376,0.04104856344291075,0.03425515207778553
SLE,0,2,Bite of Venomous Animal,0.00046929268672437453,0.0005175386237935536,0.00037242161802116317,0.0004509288587288613
SLE,0,2,Diarrhea/Dysentery,0.07840830911385106,0.09465409256731756,0.09366822156554944,0.10922714215166787
SLE,0,2,Drowning,0.0011429612288870509,0.003898848560711522,0.01148988221842546,0.01668720896439338
SLE,0,2,Encephalitis,0.02151568117269792,0.01740400147343074,0.014880941358160869,0.01896391732762893
SLE,0,2,Falls,0.010431225098574259,0.009015440769915057,0.012133403511168941,0.014447856166468957
SLE,0,2,Fires,0.0024623622956172963,0.0070422301157354065,0.002335670850542915,0.010803989539440432
SLE,0,2,Hemorrhagic fever,0.037729348435550834,0.031508639953798816,0.049499190508501774,0.014236427026565985
SLE,0,2,Malaria,0.15578477714203132,0.19625365517710835,0.14948522660769425,0.13952021407203916
SLE,0,2,Measles,0.009281540610581064,0.0005826895989077278,0.036023092174877355,0.0005076945830683575
SLE,0,2,Meningitis,0.06281878683750165,0.07518962945303495,0.05213668518665812,0.07284022498154652
SLE,0,2,Other Cancers,0.03603859187600842,0.035704079946309496,0.04908917424129718,0.055281478009140364
SLE,0,2,Other Cardiovascular Diseases,0.08354202170426213,0.07537942899065989,0.06798004105625774,0.05299035354147561
SLE,0,2,Other Defined Causes of Child Deaths,0.17036908606714996,0.1442183716889838,0.13324433497972335,0.1798499908590251
SLE,0,2,Other Infectious Diseases,0.0459102453181907,0.042584077848105764,0.07310333160843523,0.04039246761850094
SLE,0,2,Pneumonia,0.13155673219649058,0.128158066942529,0.1125833218233926,0.12687864287953918
SLE,0,2,Poisonings,0.04504299464000185,0.055439354527866885,0.04639152813545183,0.054252637182021814
SLE,0,2,Road Traffic,0.007115468658958406,0.0022724495346765038,0.0016352583047275257,0.004548796778226271
SLE,0,2,Sepsis,0.04593355085271339,0.03585843822509236,0.052824043110718116,0.053773258779469216
SLE,0,2,Violent Death,9.534972013662196e-05,0.000105152209558276,7.566769748534729e-05,9.161860326746512e-05
SLE,0,2,Other Digestive Diseases,0.0,0.0,0.0,0.0
SLE,1,1,AIDS,0.048946720094097874,0.041502465354445864,0.03840745275817744,0.03089157591049588
SLE,1,1,Bite of Venomous Animal,0.0008976057147040608,0.0010417470452404847,0.0007410997737370473,0.0008760350438004521
SLE,1,1,Diarrhea/Dysentery,0.05199090657603353,0.0683055669817178,0.07317973236187902,0.08257148605769236
SLE,1,1,Drowning,0.00429448593471384,0.007551830564267022,0.013727727244383366,0.018833966673967226
SLE,1,1,Encephalitis,0.019894955835467285,0.01693553091009499,0.014315674817698716,0.017810808039303346
SLE,1,1,Falls,0.010275903980614872,0.00950452237982526,0.012193566146919715,0.01418517680344585
SLE,1,1,Fires,0.0032853296317080713,0.00802373774891435,0.0030796367589480816,0.011132153684046905
SLE,1,1,Hemorrhagic fever,0.03525710679833472,0.031089849358132863,0.047926853427743804,0.013729750961601485
SLE,1,1,Malaria,0.21083596155050127,0.2684912588353173,0.198952826891874,0.19621797772189994
SLE,1,1,Measles,0.008983460496123502,0.0010315644402465283,0.03498915105657645,0.0008674721984795673
SLE,1,1,Meningitis,0.049944529520627466,0.06371918410084174,0.04343460187320968,0.06046634436361626
SLE,1,1,Other Cancers,0.03671852557267071,0.03868365312348007,0.050029906231462966,0.05523554195969406
SLE,1,1,Other Cardiovascular Diseases,0.0754189134646396,0.07122748255847215,0.06388789412863792,0.04798002107617038
SLE,1,1,Other Defined Causes of Child Deaths,0.1407012242056365,0.12079954676066737,0.11428550021808058,0.15248737951530308
SLE,1,1,Other Infectious Diseases,0.04843112097863441,0.048377900227695385,0.07526768012492116,0.04377187637230615
SLE,1,1,Pneumonia,0.08448224028127084,0.08157859472676927,0.07762450129798244,0.0828933373534251
SLE,1,1,Poisonings,0.04151396497752306,0.05379171089369398,0.04451866690808218,0.05082250152327606
SLE,1,1,Road Traffic,0.007957857947267626,0.0038105434576898947,0.0027108240020563288,0.00561728424226454
SLE,1,1,Sepsis,0.04247670278625267,0.03489678340572841,0.050822465104216334,0.050508060163242816
SLE,1,1,Violent Death,0.00022394945255981542,0.0002599122049532963,0.0001849017735758673,0.0002185676464270372
SLE,1,1,Other Digestive Diseases,0.07746853420061835,0.029376614921805926,0.039719337099836986,0.06288268268954174
SLE,1,2,AIDS,0.04912676522381064,0.04171160075101317,0.038556285705342336,0.03106765856846808
SLE,1,2,Bite of Venomous Animal,0.0009749851191605297,0.001131548607208917,0.000804990256898482,0.0009515553898198283
SLE,1,2,Diarrhea/Dysentery,0.05266526513886501,0.0690878229971814,0.07373615067046238,0.08322902240353787
SLE,1,2,Drowning,0.003374295388832836,0.0064837973368381905,0.012967816818281205,0.01793559583947994
SLE,1,2,Encephalitis,0.019660180176211732,0.016663125866251998,0.01412192898872869,0.01758171627735721
SLE,1,2,Falls,0.00990616744746628,0.009075431912545123,0.011888262810907435,0.01382424650761631
SLE,1,2,Fires,0.0031428420524674885,0.007858255808458172,0.0029619963059677877,0.010992931935370431
SLE,1,2,Hemorrhagic fever,0.03507608608585661,0.030879860221061494,0.047777178644417474,0.013553514533060751
SLE,1,2,Malaria,0.2339636143286924,0.29533137619369537,0.21804822894044584,0.21879014799175392
SLE,1,2,Measles,0.009153032005392059,0.0012285565341017212,0.035128712957475015,0.0010331324560651607
SLE,1,2,Meningitis,0.04850232559264391,0.06204506012291872,0.04224396646029368,0.059058585611907376
SLE,1,2,Other Cancers,0.0342470004425005,0.035815202397164146,0.047989080108746335,0.05282303621684698
SLE,1,2,Other Cardiovascular Diseases,0.07555721923535799,0.07138809805474447,0.064002282162069,0.04811555667538644
SLE,1,2,Other Defined Causes of Child Deaths,0.1212579163869274,0.09823450238304776,0.09823270762594333,0.13351107335011286
SLE,1,2,Other Infectious Diseases,0.049323632676734994,0.049413733076446316,0.07600411881335846,0.0446430342238476
SLE,1,2,Pneumonia,0.08298768573922727,0.07984411368135913,0.07639064886855089,0.0814347302876862
SLE,1,2,Poisonings,0.04110606106815722,0.05331801113526742,0.04418183237266166,0.05042421214438286
SLE,1,2,Road Traffic,0.007566849924663348,0.003356846688572813,0.0023880802477132443,0.005235719686810669
SLE,1,2,Sepsis,0.04247046823729495,0.03488972951458958,0.05081717518444946,0.05050181344558563
SLE,1,2,Violent Death,0.00022123262154846162,0.0002567582416005283,0.0001826593056188979,0.00021591621174655892
SLE,1,2,Other Digestive Diseases,0.07971637510818827,0.03198656847593343,0.041575896751668236,0.06507680024315708
SLE,5,1,AIDS,0.05988971774561476,0.05420218800966334,0.04744158338595879,0.041570114442574364
SLE,5,1,Bite of Venomous Animal,0.002662587884783592,0.0030901987304918213,0.0021983089951154253,0.0025985971374756717
SLE,5,1,Diarrhea/Dysentery,0.04929257428593978,0.06517545523621172,0.07095336408785034,0.0799404812997048
SLE,5,1,Drowning,0.014437805703489737,0.019324478407855485,0.02210298981429559,0.02873468712698416
SLE,5,1,Encephalitis,0.020705148586177245,0.01787555523957677,0.01498421079558711,0.018601360328692716
SLE,5,1,Falls,0.013761204564916706,0.013549486908615672,0.015071261805892603,0.017587030888247927
SLE,5,1,Fires,0.00499124293749269,0.010004076788846558,0.004488073658839205,0.012797704053231879
SLE,5,1,Hemorrhagic fever,0.039054556302831805,0.035496766638057516,0.05106300516766773,0.017434191050015296
SLE,5,1,Malaria,0.13039525246374722,0.17513735022656746,0.1325378536861233,0.11770933914786698
SLE,5,1,Measles,0.008923586877676172,0.0009613089639800744,0.03494150016499758,0.0008083799586671718
SLE,5,1,Meningitis,0.062300323782534514,0.07806064255430141,0.053635454120739036,0.07252604074502751
SLE,5,1,Other Cancers,0.040537645947115834,0.04311631246934475,0.053183994042735785,0.05896437660940295
SLE,5,1,Other Cardiovascular Diseases,0.07917438001197576,0.07558567210130063,0.0669877247606872,0.05164300822581396
SLE,5,1,Other Defined Causes of Child Deaths,0.12377870307792843,0.10115735608111123,0.10031197037292164,0.13597251719792375
SLE,5,1,Other Infectious Diseases,0.08359927855771271,0.08919404863439719,0.10430536006409633,0.07809444990882118
SLE,5,1,Pneumonia,0.08535040215985942,0.08258590338372354,0.0783408106237293,0.08374050570802652
SLE,5,1,Poisonings,0.04110189453168727,0.053314645024516175,0.044178655667115915,0.05042108869125013
SLE,5,1,Road Traffic,0.01827618632564953,0.01578559279783549,0.011229572486164376,0.015687439600174387
SLE,5,1,Sepsis,0.04249335824441408,0.03491538339395355,0.05083678836534115,0.0505249660603093
SLE,5,1,Violent Death,0.0004901791637970294,0.0005689017960067214,0.0004047059896694261,0.00047839854570535926
SLE,5,1,Other Digestive Diseases,0.07878397084465558,0.030898676613642817,0.04080281194447211,0.06416532327408378
SLE,5,2,AIDS,0.0611221191284208,0.05563266106479093,0.048459332812295725,0.04277331419331176
SLE,5,2,Bite of Venomous Animal,0.0022856925177375297,0.0026527641552874237,0.00188714102306262,0.002230761054630844
SLE,5,2,Diarrhea/Dysentery,0.04711101228365421,0.0626431152131361,0.06915178009695568,0.07781065167478061
SLE,5,2,Drowning,0.006866680861592154,0.010537333893496223,0.0158518790366661,0.021345192260785663
SLE,5,2,Encephalitis,0.019930442346911603,0.01697651123910476,0.014344698480253206,0.017845320219534673
SLE,5,2,Falls,0.011805102760854265,0.011279249931928128,0.013456216255143129,0.015677852627404308
SLE,5,2,Fires,0.00459479378081228,0.009543824252426258,0.004160762198883946,0.012410605237968013
SLE,5,2,Hemorrhagic fever,0.036863129515463965,0.032953503008410184,0.04925346207408825,0.015295921633798946
SLE,5,2,Malaria,0.1451990205727687,0.19231732573351587,0.14476027805837482,0.13215762040428564
SLE,5,2,Measles,0.009024976968223635,0.0010791970278808717,0.035024710842534015,0.0009075178037488082
SLE,5,2,Meningitis,0.05588548556786413,0.07061518506802743,0.048339324622453037,0.06626513629208726
SLE,5,2,Other Cancers,0.04004070392591357,0.042539494167086064,0.05277345963358089,0.05847895867900666
SLE,5,2,Other Cardiovascular Diseases,0.07840681848736476,0.07469494073995063,0.06635423566356073,0.05089451902415771
SLE,5,2,Other Defined Causes of Child Deaths,0.12715225254522666,0.10507329335675412,0.10309773215248302,0.13926471388226208
SLE,5,2,Other Infectious Diseases,0.0887394257259732,0.09515952843518373,0.10854883225761792,0.08311119034595403
SLE,5,2,Pneumonia,0.08631401557195696,0.08370434336440052,0.0791365355201612,0.08468099743426681
SLE,5,2,Poisonings,0.0405784493013812,0.052706806842883834,0.043746423347903685,0.049910011486169664
SLE,5,2,Road Traffic,0.015777915355800073,0.012886178387627309,0.009167055358963713,0.01324926777213329
SLE,5,2,Sepsis,0.04248710010726056,0.03490832503665699,0.050831461032213934,0.05051867578672159
SLE,5,2,Violent Death,0.0004940001988916781,0.000573334344035852,0.00040786240209262953,0.00048212801858328976
SLE,5,2,Other Digestive Diseases,0.07932086247592812,0.031523084737417,0.041246817130711884,0.06468964416840838
SLE,10,1,AIDS,0.06992564254837462,0.06583214861421091,0.055683646836846484,0.051296989996582575
SLE,10,1,Bite of Venomous Animal,0.002611329932296973,0.0030325331926931718,0.0021545815691756368,0.0025483416538946827
SLE,10,1,Diarrhea/Dysentery,0.04073348106356182,0.05530488965519683,0.0639582941408053,0.07169988319108586
SLE,10,1,Drowning,0.014281692411444348,0.0191644428273199,0.021997874240807663,0.0286346047615853
SLE,10,1,Encephalitis,0.02067101380184454,0.017823604967834233,0.014938363996781029,0.018560358068587145
SLE,10,1,Falls,0.016926614153744086,0.017224550866032362,0.017687058007349637,0.020690073283578463
SLE,10,1,Fires,0.004425502980617478,0.009368891270163469,0.004019732198703885,0.012274148575205994
SLE,10,1,Hemorrhagic fever,0.041130901875285585,0.03789254588537385,0.05281329289030995,0.019381414932133
SLE,10,1,Malaria,0.1125342001334796,0.15458998117961392,0.11780750487887555,0.1002327398645896
SLE,10,1,Measles,0.008405718767775865,0.00032527121163156234,0.03459462985881297,0.00027333655552747987
SLE,10,1,Meningitis,0.06345476475967096,0.0794698552183843,0.054561189763313735,0.07369001756533143
SLE,10,1,Other Cancers,0.04418722114456022,0.047365776189031115,0.056234309056599714,0.0625932826977397
SLE,10,1,Other Cardiovascular Diseases,0.08180343825902253,0.07862318117255276,0.06911926670533859,0.05410800377456902
SLE,10,1,Other Defined Causes of Child Deaths,0.119650863111919,0.09626529243383217,0.09683359985609788,0.13198882255908578
SLE,10,1,Other Infectious Diseases,0.10105128411403966,0.10948537320465508,0.1187688303305972,0.0951053689652414
SLE,10,1,Pneumonia,0.07394278547818227,0.06932623031009011,0.06890683742368159,0.07260216852881947
SLE,10,1,Poisonings,0.0411741195595204,0.053451649056800166,0.04424775759253256,0.05052563986726452
SLE,10,1,Road Traffic,0.01876605980251094,0.016343647219037614,0.011611982073631991,0.01615603305095886
SLE,10,1,Sepsis,0.04267630569582352,0.035094873446959,0.051013524690973776,0.0507328618617425
SLE,10,1,Violent Death,0.0011329432416039812,0.0013156851392498606,0.0009347798595234855,0.001105615348857248
SLE,10,1,Other Digestive Diseases,0.08051411716472151,0.03269957693933759,0.04211294402924128,0.06580029489761997
SLE,10,2,AIDS,0.0731442123927016,0.06954877136246465,0.05827727594887135,0.0543452287978325
SLE,10,2,Bite of Venomous Animal,0.0026296008149536425,0.003056254638697368,0.0021677311642122853,0.0025658575116004672
SLE,10,2,Diarrhea/Dysentery,0.042045987874389366,0.0569163573475045,0.06513749798955171,0.07313402204341499
SLE,10,2,Drowning,0.006993051202037951,0.01072203644351633,0.016021731406690522,0.021593768265180124
SLE,10,2,Encephalitis,0.019899958593016437,0.016910639219701325,0.014278739523148072,0.01779753480823549
SLE,10,2,Falls,0.01140439813189981,0.010808111540497716,0.013137961334806358,0.01532036861864253
SLE,10,2,Fires,0.003739319941273089,0.00860055254337543,0.003452373330927481,0.01164349154220012
SLE,10,2,Hemorrhagic fever,0.038010572024124036,0.034246827187246025,0.05028993305279489,0.01622894855728461
SLE,10,2,Malaria,0.11204293809130483,0.15426724120283125,0.11742460563920425,0.0996924288085351
SLE,10,2,Measles,0.008504890733650378,0.000392839933775812,0.03478602100654992,0.00032980605809891335
SLE,10,2,Meningitis,0.061098659934894474,0.07682599868488094,0.05258168475856798,0.07144174515757863
SLE,10,2,Other Cancers,0.043916412317956656,0.0470697895829229,0.056061500035695815,0.06242024618502275
SLE,10,2,Other Cardiovascular Diseases,0.08318332542242192,0.0802081844898556,0.07020368567078973,0.055317202100226656
SLE,10,2,Other Defined Causes of Child Deaths,0.12611730151626202,0.10364288244264083,0.10206873404635684,0.1383596485232627
SLE,10,2,Other Infectious Diseases,0.11034470789443036,0.12033644011690245,0.126504107194863,0.10414405001625583
SLE,10,2,Pneumonia,0.07403711661039583,0.06940861800802492,0.068963517365897,0.07268756983915475
SLE,10,2,Poisonings,0.040897692717964125,0.05320283858773052,0.04403275061605368,0.05030225347327804
SLE,10,2,Road Traffic,0.016413151509780188,0.013594680560281352,0.009642394434317593,0.013847227358226574
SLE,10,2,Sepsis,0.04289422119032227,0.03530339726647691,0.051228068132028313,0.05098541766341515
SLE,10,2,Violent Death,0.0007978394929248512,0.0009272892818260397,0.0006577049729439699,0.0007784993236735159
SLE,10,2,Other Digestive Diseases,0.08188464159329617,0.034010249558847135,0.04308198237572925,0.06706468534888048
SLE,99,3,AIDS,0.03863719337720253,0.03620225011697746,0.03567111514422325,0.033243901392252195
SLE,99,3,Bite of Venomous Animal,0.003778353860316797,0.003940707652925557,0.00355482464119915,0.0037508537600563657
SLE,99,3,Diarrhea/Dysentery,0.07040706455786679,0.07556390618280782,0.07650696736939602,0.07953490922739627
SLE,99,3,Drowning,0.015787259121856034,0.017152704063303978,0.018308059057138133,0.020107156569068068
SLE,99,3,Encephalitis,0.00788420748161115,0.006576223380936046,0.006701707739144997,0.007340403666512844
SLE,99,3,Falls,0.009046995947318014,0.008787782613743952,0.00977036539145917,0.01023993456895888
SLE,99,3,Fires,0.006147823560910527,0.00753873606353955,0.005908685044352781,0.00850354246947597
SLE,99,3,Hemorrhagic fever,0.015121583108837084,0.013141287632237259,0.0206116810063086,0.008748185639111821
SLE,99,3,Malaria,0.22631243398776624,0.242404969130324,0.2213648668230204,0.22177246942842305
SLE,99,3,Measles,0.00397569975177094,0.0016327347894939796,0.0130957447598533,0.001554073522759751
SLE,99,3,Meningitis,0.06102028152192626,0.0651820500963971,0.058156203104338375,0.06412639115134132
SLE,99,3,Other Cancers,0.02276214306901776,0.02268827772450282,0.02810438774846685,0.028471936690057764
SLE,99,3,Other Cardiovascular Diseases,0.033363000913236934,0.030434329968249414,0.031938550567220864,0.025358731097030626
SLE,99,3,Other Defined Causes of Child Deaths,0.2017811310527869,0.1990803705384317,0.18920470592576807,0.20490622247852447
SLE,99,3,Other Infectious Diseases,0.09712884839549796,0.09920712211264664,0.10335356646576442,0.09536327355077297
SLE,99,3,Pneumonia,0.10881107102197364,0.1090795042549189,0.10504492104492218,0.10815276971256307
SLE,99,3,Poisonings,0.01473488029556296,0.016869501494203867,0.01733864518853032,0.017749046505823256
SLE,99,3,Road Traffic,0.019259225765255298,0.018635092645315363,0.016810302199762674,0.018468085472157926
