gs_text34,iso3,weight,age,sex
Poisonings,BIH,0.0093353,0,0
Road Traffic,BIH,0.0000132,0,0
Sepsis,BIH,0.0010519,0,0
Violent Death,BIH,0.0000296,0,0
AIDS,BIH,0.0012347,0,1
Bite of Venomous Animal,BIH,2.98E-06,0,1
Diarrhea/Dysentery,BIH,0.021897,0,1
Drowning,BIH,0.0002358,0,1
Encephalitis,BIH,0.0012009,0,1
Falls,BIH,0.002086,0,1
Fires,BIH,0.000967,0,1
Hemorrhagic fever,BIH,0.001365,0,1
Malaria,BIH,0,0,1
Measles,BIH,0,0,1
Meningitis,BIH,0.0092949,0,1
Other Cancers,BIH,0.0139542,0,1
Other Cardiovascular Diseases,BIH,0.0322674,0,1
Other Defined Causes of Child Deaths,BIH,0.7299623,0,1
Other Digestive Diseases,BIH,0,0,1
Other Infectious Diseases,BIH,0.0521043,0,1
Pneumonia,BIH,0.124911,0,1
Poisonings,BIH,0.0073089,0,1
Road Traffic,BIH,0.0000267,0,1
Sepsis,BIH,0.0011528,0,1
Violent Death,BIH,0.000028,0,1
AIDS,BIH,0.0053367,5,0
Bite of Venomous Animal,BIH,0.0000951,5,0
Diarrhea/Dysentery,BIH,0.001734,5,0
Drowning,BIH,0.0142626,5,0
Encephalitis,BIH,0.0006401,5,0
Falls,BIH,0.0102294,5,0
Fires,BIH,0.0028866,5,0
Hemorrhagic fever,BIH,0.0045592,5,0
Malaria,BIH,0,5,0
Measles,BIH,0,5,0
Meningitis,BIH,0.0032685,5,0
Other Cancers,BIH,0.2032721,5,0
Other Cardiovascular Diseases,BIH,0.0592624,5,0
Other Defined Causes of Child Deaths,BIH,0.4727789,5,0
Other Digestive Diseases,BIH,0.0219022,5,0
Other Infectious Diseases,BIH,0.0248513,5,0
Pneumonia,BIH,0.041633,5,0
Poisonings,BIH,0.1319624,5,0
Road Traffic,BIH,0.0002221,5,0
Sepsis,BIH,0.0010097,5,0
Violent Death,BIH,0.0000937,5,0
AIDS,BIH,0.0066839,5,1
Bite of Venomous Animal,BIH,0.0000639,5,1
Diarrhea/Dysentery,BIH,0.0029833,5,1
Drowning,BIH,0.0065752,5,1
Encephalitis,BIH,0.0007966,5,1
Falls,BIH,0.0103019,5,1
Fires,BIH,0.0035765,5,1
Hemorrhagic fever,BIH,0.0069722,5,1
Malaria,BIH,0,5,1
Measles,BIH,0,5,1
Meningitis,BIH,0.0040675,5,1
Other Cancers,BIH,0.1798531,5,1
Other Cardiovascular Diseases,BIH,0.0640015,5,1
Other Defined Causes of Child Deaths,BIH,0.5074962,5,1
Other Digestive Diseases,BIH,0.0163545,5,1
Other Infectious Diseases,BIH,0.0286948,5,1
Pneumonia,BIH,0.0555911,5,1
Poisonings,BIH,0.1034787,5,1
Road Traffic,BIH,0.000292,5,1
Sepsis,BIH,0.0021457,5,1
Violent Death,BIH,0.0000716,5,1
AIDS,BHS,0.1903166,1,0
Bite of Venomous Animal,BHS,8.82E-06,1,0
Diarrhea/Dysentery,BHS,0.0117512,1,0
Drowning,BHS,0.0139693,1,0
Encephalitis,BHS,0.0002249,1,0
Falls,BHS,0.0026377,1,0
Fires,BHS,0.0082921,1,0
Hemorrhagic fever,BHS,0.0112927,1,0
Malaria,BHS,0,1,0
Measles,BHS,0,1,0
Meningitis,BHS,0.0075862,1,0
Other Cancers,BHS,0.0420847,1,0
Other Cardiovascular Diseases,BHS,0.1142206,1,0
Other Defined Causes of Child Deaths,BHS,0.4839475,1,0
Other Digestive Diseases,BHS,0.0122345,1,0
Other Infectious Diseases,BHS,0.0540209,1,0
Pneumonia,BHS,0.0376627,1,0
Poisonings,BHS,0.0066487,1,0
Road Traffic,BHS,0.0008434,1,0
Sepsis,BHS,0.0014851,1,0
Violent Death,BHS,0.0007725,1,0
AIDS,BHS,0.2687287,1,1
Bite of Venomous Animal,BHS,0.0000134,1,1
Diarrhea/Dysentery,BHS,0.0081003,1,1
Drowning,BHS,0.0041244,1,1
Encephalitis,BHS,0.0001327,1,1
Falls,BHS,0.0057077,1,1
Fires,BHS,0.0057468,1,1
Hemorrhagic fever,BHS,0.0228873,1,1
Malaria,BHS,0,1,1
Measles,BHS,0,1,1
Meningitis,BHS,0.0044767,1,1
Other Cancers,BHS,0.0500249,1,1
Other Cardiovascular Diseases,BHS,0.0749977,1,1
Other Defined Causes of Child Deaths,BHS,0.4646366,1,1
Other Digestive Diseases,BHS,0.0061096,1,1
Other Infectious Diseases,BHS,0.045288,1,1
Pneumonia,BHS,0.0261219,1,1
Poisonings,BHS,0.0075706,1,1
Road Traffic,BHS,0.0003389,1,1
Sepsis,BHS,0.0047403,1,1
Violent Death,BHS,0.0002537,1,1
AIDS,BHS,0.3085215,10,0
Bite of Venomous Animal,BHS,0.0000152,10,0
Diarrhea/Dysentery,BHS,0.0028437,10,0
Drowning,BHS,0.0114414,10,0
Encephalitis,BHS,0.0001952,10,0
Falls,BHS,0.0035935,10,0
Fires,BHS,0.0016325,10,0
Hemorrhagic fever,BHS,0.0082978,10,0
Malaria,BHS,0,10,0
Measles,BHS,0,10,0
Meningitis,BHS,0.003983,10,0
Other Cancers,BHS,0.0683999,10,0
Other Cardiovascular Diseases,BHS,0.1180079,10,0
Other Defined Causes of Child Deaths,BHS,0.3972345,10,0
Other Digestive Diseases,BHS,0.0099122,10,0
Other Infectious Diseases,BHS,0.042489,10,0
Pneumonia,BHS,0.0176582,10,0
Poisonings,BHS,0.0019212,10,0
Road Traffic,BHS,0.0009528,10,0
Sepsis,BHS,0.0019581,10,0
Violent Death,BHS,0.0009424,10,0
AIDS,BHS,0.2876379,10,1
Bite of Venomous Animal,BHS,0.000012,10,1
Diarrhea/Dysentery,BHS,0.0018041,10,1
Drowning,BHS,0.0024564,10,1
Encephalitis,BHS,0.0002047,10,1
Falls,BHS,0.0045969,10,1
Fires,BHS,0.0007404,10,1
Hemorrhagic fever,BHS,0.0139703,10,1
Malaria,BHS,0,10,1
Measles,BHS,0,10,1
Meningitis,BHS,0.0041765,10,1
Other Cancers,BHS,0.0671006,10,1
Other Cardiovascular Diseases,BHS,0.1796791,10,1
Other Defined Causes of Child Deaths,BHS,0.358724,10,1
Other Digestive Diseases,BHS,0.0100438,10,1
Other Infectious Diseases,BHS,0.0477468,10,1
Pneumonia,BHS,0.0070787,10,1
Poisonings,BHS,0.0017455,10,1
Road Traffic,BHS,0.000245,10,1
Sepsis,BHS,0.011751,10,1
Violent Death,BHS,0.0002864,10,1
AIDS,BHS,0.0404629,0,0
Bite of Venomous Animal,BHS,7.68E-06,0,0
Diarrhea/Dysentery,BHS,0.0122919,0,0
Drowning,BHS,0.0014738,0,0
Encephalitis,BHS,0.0001506,0,0
Falls,BHS,0.0013601,0,0
Fires,BHS,0.0022622,0,0
Hemorrhagic fever,BHS,0.0056944,0,0
Malaria,BHS,0,0,0
Measles,BHS,0,0,0
Meningitis,BHS,0.0053991,0,0
Other Cancers,BHS,0.0092904,0,0
Other Cardiovascular Diseases,BHS,0.0596732,0,0
Other Defined Causes of Child Deaths,BHS,0.7411523,0,0
Other Digestive Diseases,BHS,0,0,0
Other Infectious Diseases,BHS,0.033682,0,0
Pneumonia,BHS,0.0837544,0,0
Poisonings,BHS,0.0010303,0,0
Road Traffic,BHS,0.0001144,0,0
Sepsis,BHS,0.0020457,0,0
Violent Death,BHS,0.0001545,0,0
AIDS,BHS,0.0492003,0,1
Bite of Venomous Animal,BHS,3.24E-06,0,1
Diarrhea/Dysentery,BHS,0.0102206,0,1
Drowning,BHS,0.0005894,0,1
Encephalitis,BHS,0.000073,0,1
Falls,BHS,0.0033987,0,1
Fires,BHS,0.0020627,0,1
Hemorrhagic fever,BHS,0.0087788,0,1
Malaria,BHS,0,0,1
Measles,BHS,0,0,1
Meningitis,BHS,0.0026187,0,1
Other Cancers,BHS,0.0081988,0,1
Other Cardiovascular Diseases,BHS,0.0589199,0,1
Other Defined Causes of Child Deaths,BHS,0.7474557,0,1
Other Digestive Diseases,BHS,0,0,1
Other Infectious Diseases,BHS,0.0350669,0,1
Pneumonia,BHS,0.0666174,0,1
Poisonings,BHS,0.0026283,0,1
Road Traffic,BHS,0.0000718,0,1
Sepsis,BHS,0.0040339,0,1
Violent Death,BHS,0.0000617,0,1
AIDS,BHS,0.1600876,5,0
Bite of Venomous Animal,BHS,0.0000246,5,0
Diarrhea/Dysentery,BHS,0.0054262,5,0
Drowning,BHS,0.0168752,5,0
Encephalitis,BHS,0.0001425,5,0
Falls,BHS,0.0059513,5,0
Fires,BHS,0.006359,5,0
Hemorrhagic fever,BHS,0.0155392,5,0
Malaria,BHS,0,5,0
Measles,BHS,0,5,0
Meningitis,BHS,0.0037552,5,0
Other Cancers,BHS,0.0646311,5,0
Other Cardiovascular Diseases,BHS,0.0946477,5,0
Other Defined Causes of Child Deaths,BHS,0.5266637,5,0
Other Digestive Diseases,BHS,0.005167,5,0
Other Infectious Diseases,BHS,0.0593827,5,0
Pneumonia,BHS,0.0271384,5,0
Poisonings,BHS,0.0033575,5,0
Road Traffic,BHS,0.0016539,5,0
Sepsis,BHS,0.002134,5,0
Violent Death,BHS,0.0010634,5,0
AIDS,BHS,0.1667749,5,1
Bite of Venomous Animal,BHS,0.0000353,5,1
Diarrhea/Dysentery,BHS,0.0107946,5,1
Drowning,BHS,0.0052863,5,1
Encephalitis,BHS,0.0002406,5,1
Falls,BHS,0.0061053,5,1
Fires,BHS,0.0049928,5,1
Hemorrhagic fever,BHS,0.0231924,5,1
Malaria,BHS,0,5,1
Measles,BHS,0,5,1
Meningitis,BHS,0.0063409,5,1
Other Cancers,BHS,0.0659196,5,1
Other Cardiovascular Diseases,BHS,0.1106983,5,1
Other Defined Causes of Child Deaths,BHS,0.4924736,5,1
Other Digestive Diseases,BHS,0.0103201,5,1
Other Infectious Diseases,BHS,0.0635795,5,1
Pneumonia,BHS,0.0193694,5,1
Poisonings,BHS,0.005446,5,1
Road Traffic,BHS,0.0007363,5,1
Sepsis,BHS,0.007281,5,1
Violent Death,BHS,0.0004131,5,1
AIDS,BHR,0.091978,1,0
Bite of Venomous Animal,BHR,0.0000218,1,0
Diarrhea/Dysentery,BHR,0.0090474,1,0
Drowning,BHR,0.0070007,1,0
Encephalitis,BHR,0.0014677,1,0
Falls,BHR,0.0139321,1,0
Fires,BHR,0.002752,1,0
Hemorrhagic fever,BHR,0.0133208,1,0
Malaria,BHR,0,1,0
Measles,BHR,0,1,0
Meningitis,BHR,0.0050672,1,0
Other Cancers,BHR,0.0545681,1,0
Other Cardiovascular Diseases,BHR,0.0647916,1,0
Other Defined Causes of Child Deaths,BHR,0.5298567,1,0
Other Digestive Diseases,BHR,0.0130715,1,0
Other Infectious Diseases,BHR,0.1382061,1,0
Pneumonia,BHR,0.0435506,1,0
Poisonings,BHR,0.0051144,1,0
Road Traffic,BHR,0.0014591,1,0
Sepsis,BHR,0.0044964,1,0
Violent Death,BHR,0.0002978,1,0
AIDS,BHR,0.1091919,1,1
Bite of Venomous Animal,BHR,0.0000203,1,1
Diarrhea/Dysentery,BHR,0.0084404,1,1
Drowning,BHR,0.0039302,1,1
Encephalitis,BHR,0.0014197,1,1
Falls,BHR,0.0141352,1,1
Fires,BHR,0.0022403,1,1
Hemorrhagic fever,BHR,0.0095755,1,1
Malaria,BHR,0,1,1
Measles,BHR,0,1,1
Meningitis,BHR,0.0049016,1,1
Other Cancers,BHR,0.0444106,1,1
Other Cardiovascular Diseases,BHR,0.0650336,1,1
Other Defined Causes of Child Deaths,BHR,0.5467911,1,1
Other Digestive Diseases,BHR,0.0146597,1,1
Other Infectious Diseases,BHR,0.1299104,1,1
Pneumonia,BHR,0.0385547,1,1
Poisonings,BHR,0.0026143,1,1
Road Traffic,BHR,0.0010933,1,1
Sepsis,BHR,0.0029384,1,1
Violent Death,BHR,0.000139,1,1
AIDS,BHR,0.0397236,10,0
Bite of Venomous Animal,BHR,0.0000484,10,0
Diarrhea/Dysentery,BHR,0.0039374,10,0
Drowning,BHR,0.0059177,10,0
Encephalitis,BHR,0.0009326,10,0
Falls,BHR,0.0118717,10,0
Fires,BHR,0.0028675,10,0
Hemorrhagic fever,BHR,0.0071762,10,0
Malaria,BHR,0,10,0
Measles,BHR,0,10,0
Meningitis,BHR,0.0040503,10,0
Other Cancers,BHR,0.1086653,10,0
Other Cardiovascular Diseases,BHR,0.1206905,10,0
Other Defined Causes of Child Deaths,BHR,0.5029694,10,0
Other Digestive Diseases,BHR,0.0121055,10,0
Other Infectious Diseases,BHR,0.1336127,10,0
Pneumonia,BHR,0.0346434,10,0
Poisonings,BHR,0.0049059,10,0
Road Traffic,BHR,0.0024722,10,0
Sepsis,BHR,0.0030755,10,0
Violent Death,BHR,0.0003343,10,0
AIDS,BHR,0.0386458,10,1
Bite of Venomous Animal,BHR,0.0000182,10,1
Diarrhea/Dysentery,BHR,0.0104741,10,1
Drowning,BHR,0.0048344,10,1
Encephalitis,BHR,0.0017868,10,1
Falls,BHR,0.0058799,10,1
Fires,BHR,0.0023391,10,1
Hemorrhagic fever,BHR,0.0059335,10,1
Malaria,BHR,0,10,1
Measles,BHR,0,10,1
Meningitis,BHR,0.00776,10,1
Other Cancers,BHR,0.0975951,10,1
Other Cardiovascular Diseases,BHR,0.105275,10,1
Other Defined Causes of Child Deaths,BHR,0.5538085,10,1
Other Digestive Diseases,BHR,0.0133248,10,1
Other Infectious Diseases,BHR,0.1060942,10,1
Pneumonia,BHR,0.032565,10,1
Poisonings,BHR,0.0038964,10,1
Road Traffic,BHR,0.0013376,10,1
Sepsis,BHR,0.0082074,10,1
Violent Death,BHR,0.000224,10,1
AIDS,BHR,0.0103887,0,0
Bite of Venomous Animal,BHR,4.45E-06,0,0
Diarrhea/Dysentery,BHR,0.013966,0,0
Drowning,BHR,0.0008927,0,0
Encephalitis,BHR,0.0008077,0,0
Falls,BHR,0.0025964,0,0
Fires,BHR,0.0009379,0,0
Hemorrhagic fever,BHR,0.0031601,0,0
Malaria,BHR,0,0,0
Measles,BHR,0,0,0
Meningitis,BHR,0.0027147,0,0
Other Cancers,BHR,0.014533,0,0
Other Cardiovascular Diseases,BHR,0.0186531,0,0
Other Defined Causes of Child Deaths,BHR,0.8408427,0,0
Other Digestive Diseases,BHR,0,0,0
Other Infectious Diseases,BHR,0.0386509,0,0
Pneumonia,BHR,0.045698,0,0
Poisonings,BHR,0.0009019,0,0
Road Traffic,BHR,0.0002343,0,0
Sepsis,BHR,0.0049156,0,0
Violent Death,BHR,0.0001017,0,0
AIDS,BHR,0.0097089,0,1
Bite of Venomous Animal,BHR,2.31E-06,0,1
Diarrhea/Dysentery,BHR,0.0117856,0,1
Drowning,BHR,0.000642,0,1
Encephalitis,BHR,0.0008167,0,1
Falls,BHR,0.0023368,0,1
Fires,BHR,0.0006937,0,1
Hemorrhagic fever,BHR,0.0026931,0,1
Malaria,BHR,0,0,1
Measles,BHR,0,0,1
Meningitis,BHR,0.0027449,0,1
Other Cancers,BHR,0.0074975,0,1
Other Cardiovascular Diseases,BHR,0.0217039,0,1
Other Defined Causes of Child Deaths,BHR,0.8601699,0,1
Other Digestive Diseases,BHR,0,0,1
Other Infectious Diseases,BHR,0.0344764,0,1
Pneumonia,BHR,0.0413705,0,1
Poisonings,BHR,0.0008975,0,1
Road Traffic,BHR,0.0001139,0,1
Sepsis,BHR,0.0022913,0,1
Violent Death,BHR,0.0000551,0,1
AIDS,BHR,0.045239,5,0
Bite of Venomous Animal,BHR,0.0000398,5,0
Diarrhea/Dysentery,BHR,0.0068532,5,0
Drowning,BHR,0.005755,5,0
Encephalitis,BHR,0.0019712,5,0
Falls,BHR,0.004578,5,0
Fires,BHR,0.0021315,5,0
Hemorrhagic fever,BHR,0.016524,5,0
Malaria,BHR,0,5,0
Measles,BHR,0,5,0
Meningitis,BHR,0.0076006,5,0
Other Cancers,BHR,0.1024769,5,0
Other Cardiovascular Diseases,BHR,0.0996596,5,0
Other Defined Causes of Child Deaths,BHR,0.4843713,5,0
Other Digestive Diseases,BHR,0.0059725,5,0
Other Infectious Diseases,BHR,0.1746796,5,0
Pneumonia,BHR,0.0268523,5,0
Poisonings,BHR,0.0064441,5,0
Road Traffic,BHR,0.0024779,5,0
Sepsis,BHR,0.0060163,5,0
Violent Death,BHR,0.0003572,5,0
AIDS,BHR,0.0495797,5,1
Bite of Venomous Animal,BHR,0.000027,5,1
Diarrhea/Dysentery,BHR,0.0181902,5,1
Drowning,BHR,0.0036827,5,1
Encephalitis,BHR,0.0024804,5,1
Falls,BHR,0.0053909,5,1
Fires,BHR,0.0020431,5,1
Hemorrhagic fever,BHR,0.0121859,5,1
Malaria,BHR,0,5,1
Measles,BHR,0,5,1
Meningitis,BHR,0.0095644,5,1
Other Cancers,BHR,0.0937377,5,1
Other Cardiovascular Diseases,BHR,0.0781008,5,1
Other Defined Causes of Child Deaths,BHR,0.5158082,5,1
Other Digestive Diseases,BHR,0.0143957,5,1
Other Infectious Diseases,BHR,0.1533906,5,1
Pneumonia,BHR,0.0273683,5,1
Poisonings,BHR,0.0041544,5,1
Road Traffic,BHR,0.0017816,5,1
Sepsis,BHR,0.0079326,5,1
Violent Death,BHR,0.0001858,5,1
AIDS,BGR,0.0196198,1,0
Bite of Venomous Animal,BGR,0.0000299,1,0
Diarrhea/Dysentery,BGR,0.0071954,1,0
Drowning,BGR,0.0059121,1,0
Encephalitis,BGR,0.0032976,1,0
Falls,BGR,0.0164345,1,0
Fires,BGR,0.0080285,1,0
Hemorrhagic fever,BGR,0.0024937,1,0
Malaria,BGR,0,1,0
Measles,BGR,0,1,0
Meningitis,BGR,0.0234598,1,0
Other Cancers,BGR,0.0791885,1,0
Other Cardiovascular Diseases,BGR,0.1458222,1,0
Other Defined Causes of Child Deaths,BGR,0.4397764,1,0
Other Digestive Diseases,BGR,0.018745,1,0
Other Infectious Diseases,BGR,0.0245105,1,0
Pneumonia,BGR,0.1896538,1,0
Poisonings,BGR,0.0128341,1,0
Road Traffic,BGR,0.0005208,1,0
Sepsis,BGR,0.0023159,1,0
Violent Death,BGR,0.0001616,1,0
AIDS,BGR,0.0246666,1,1
Bite of Venomous Animal,BGR,7.08E-06,1,1
Diarrhea/Dysentery,BGR,0.0125764,1,1
Drowning,BGR,0.0035896,1,1
Encephalitis,BGR,0.002692,1,1
Falls,BGR,0.0129852,1,1
Fires,BGR,0.0069657,1,1
Hemorrhagic fever,BGR,0.004689,1,1
Malaria,BGR,0,1,1
Measles,BGR,0,1,1
Meningitis,BGR,0.0191513,1,1
Other Cancers,BGR,0.0797729,1,1
Other Cardiovascular Diseases,BGR,0.1390661,1,1
Other Defined Causes of Child Deaths,BGR,0.4229338,1,1
Other Digestive Diseases,BGR,0.0135919,1,1
Other Infectious Diseases,BGR,0.0250765,1,1
Pneumonia,BGR,0.2200018,1,1
Poisonings,BGR,0.0090284,1,1
Road Traffic,BGR,0.0006206,1,1
Sepsis,BGR,0.0024395,1,1
Violent Death,BGR,0.0001457,1,1
AIDS,BGR,0.0106579,10,0
Bite of Venomous Animal,BGR,0.0000588,10,0
Diarrhea/Dysentery,BGR,0.0017869,10,0
Drowning,BGR,0.0223442,10,0
Encephalitis,BGR,0.0018946,10,0
Falls,BGR,0.0256115,10,0
Fires,BGR,0.0020491,10,0
Hemorrhagic fever,BGR,0.002125,10,0
Malaria,BGR,0,10,0
Measles,BGR,0,10,0
Meningitis,BGR,0.0070266,10,0
Other Cancers,BGR,0.1276576,10,0
Other Cardiovascular Diseases,BGR,0.2141436,10,0
Other Defined Causes of Child Deaths,BGR,0.4398661,10,0
Other Digestive Diseases,BGR,0.0083563,10,0
Other Infectious Diseases,BGR,0.0211767,10,0
Pneumonia,BGR,0.1014139,10,0
Poisonings,BGR,0.0099591,10,0
Road Traffic,BGR,0.0015444,10,0
Sepsis,BGR,0.0020943,10,0
Violent Death,BGR,0.0002333,10,0
AIDS,BGR,0.0141856,10,1
Bite of Venomous Animal,BGR,0.0000316,10,1
Diarrhea/Dysentery,BGR,0.0022537,10,1
Drowning,BGR,0.012357,10,1
Encephalitis,BGR,0.0018812,10,1
Falls,BGR,0.0112273,10,1
Fires,BGR,0.0016496,10,1
Hemorrhagic fever,BGR,0.0033797,10,1
Malaria,BGR,0,10,1
Measles,BGR,0,10,1
Meningitis,BGR,0.0069768,10,1
Other Cancers,BGR,0.1586899,10,1
Other Cardiovascular Diseases,BGR,0.2477152,10,1
Other Defined Causes of Child Deaths,BGR,0.3842168,10,1
Other Digestive Diseases,BGR,0.0112715,10,1
Other Infectious Diseases,BGR,0.0246127,10,1
Pneumonia,BGR,0.1076875,10,1
Poisonings,BGR,0.0072159,10,1
Road Traffic,BGR,0.0016059,10,1
Sepsis,BGR,0.0028906,10,1
Violent Death,BGR,0.0001514,10,1
AIDS,BGR,0.0018179,0,0
Bite of Venomous Animal,BGR,6.52E-06,0,0
Diarrhea/Dysentery,BGR,0.0182396,0,0
Drowning,BGR,0.0001846,0,0
Encephalitis,BGR,0.0017011,0,0
Falls,BGR,0.0023028,0,0
Fires,BGR,0.0010078,0,0
Hemorrhagic fever,BGR,0.0010243,0,0
Malaria,BGR,0,0,0
Measles,BGR,0,0,0
Meningitis,BGR,0.0131666,0,0
Other Cancers,BGR,0.0047673,0,0
Other Cardiovascular Diseases,BGR,0.1077543,0,0
Other Defined Causes of Child Deaths,BGR,0.4983252,0,0
Other Digestive Diseases,BGR,0,0,0
Other Infectious Diseases,BGR,0.0296066,0,0
Pneumonia,BGR,0.3168388,0,0
Poisonings,BGR,0.0016087,0,0
Road Traffic,BGR,0.0000395,0,0
Sepsis,BGR,0.001572,0,0
Violent Death,BGR,0.0000363,0,0
AIDS,BGR,0.0022317,0,1
Bite of Venomous Animal,BGR,5.62E-06,0,1
Diarrhea/Dysentery,BGR,0.019942,0,1
Drowning,BGR,0.0000854,0,1
Encephalitis,BGR,0.0015242,0,1
Falls,BGR,0.0016476,0,1
Fires,BGR,0.0009192,0,1
Hemorrhagic fever,BGR,0.0011412,0,1
Malaria,BGR,0,0,1
Measles,BGR,0,0,1
Meningitis,BGR,0.0117969,0,1
Other Cancers,BGR,0.0060674,0,1
Other Cardiovascular Diseases,BGR,0.0942076,0,1
Other Defined Causes of Child Deaths,BGR,0.5246918,0,1
Other Digestive Diseases,BGR,0,0,1
Other Infectious Diseases,BGR,0.0309353,0,1
Pneumonia,BGR,0.3018723,0,1
Poisonings,BGR,0.0008861,0,1
Road Traffic,BGR,0.0000594,0,1
Sepsis,BGR,0.0019522,0,1
Violent Death,BGR,0.0000341,0,1
AIDS,BGR,0.0156862,5,0
Bite of Venomous Animal,BGR,0.0000396,5,0
Diarrhea/Dysentery,BGR,0.0033781,5,0
Drowning,BGR,0.0265774,5,0
Encephalitis,BGR,0.0014595,5,0
Falls,BGR,0.017347,5,0
Fires,BGR,0.0041744,5,0
Hemorrhagic fever,BGR,0.0037552,5,0
Malaria,BGR,0,5,0
Measles,BGR,0,5,0
Meningitis,BGR,0.0074529,5,0
Other Cancers,BGR,0.1373087,5,0
Other Cardiovascular Diseases,BGR,0.2380157,5,0
Other Defined Causes of Child Deaths,BGR,0.3538733,5,0
Other Digestive Diseases,BGR,0.0122142,5,0
Other Infectious Diseases,BGR,0.0259498,5,0
Pneumonia,BGR,0.1381902,5,0
Poisonings,BGR,0.0110166,5,0
Road Traffic,BGR,0.0015297,5,0
Sepsis,BGR,0.0017834,5,0
Violent Death,BGR,0.000248,5,0
AIDS,BGR,0.0193823,5,1
Bite of Venomous Animal,BGR,0.0000256,5,1
Diarrhea/Dysentery,BGR,0.0046144,5,1
Drowning,BGR,0.0074021,5,1
Encephalitis,BGR,0.001512,5,1
Falls,BGR,0.0137282,5,1
Fires,BGR,0.0039235,5,1
Hemorrhagic fever,BGR,0.0071914,5,1
Malaria,BGR,0,5,1
Measles,BGR,0,5,1
Meningitis,BGR,0.0077206,5,1
Other Cancers,BGR,0.1590676,5,1
Other Cardiovascular Diseases,BGR,0.1598444,5,1
Other Defined Causes of Child Deaths,BGR,0.3526899,5,1
Other Digestive Diseases,BGR,0.0094549,5,1
Other Infectious Diseases,BGR,0.0250503,5,1
Pneumonia,BGR,0.213271,5,1
Poisonings,BGR,0.0098547,5,1
Road Traffic,BGR,0.0015791,5,1
Sepsis,BGR,0.0035019,5,1
Violent Death,BGR,0.0001862,5,1
AIDS,BGD,0.0003729,1,0
Bite of Venomous Animal,BGD,0.000012,1,0
Diarrhea/Dysentery,BGD,0.0977269,1,0
Drowning,BGD,0.0532107,1,0
Encephalitis,BGD,0.0030144,1,0
Falls,BGD,0.0045306,1,0
Fires,BGD,0.0054575,1,0
Hemorrhagic fever,BGD,0.0017326,1,0
Malaria,BGD,0.0214412,1,0
Measles,BGD,0,1,0
Meningitis,BGD,0.0048051,1,0
Other Cancers,BGD,0.0264727,1,0
Other Cardiovascular Diseases,BGD,0.0235075,1,0
Other Defined Causes of Child Deaths,BGD,0.3618297,1,0
Other Digestive Diseases,BGD,0.0057108,1,0
Other Infectious Diseases,BGD,0.2045134,1,0
Pneumonia,BGD,0.1395754,1,0
Poisonings,BGD,0.0320712,1,0
Road Traffic,BGD,0.00006,1,0
Sepsis,BGD,0.0139203,1,0
Violent Death,BGD,0.0000349,1,0
AIDS,BGD,0.0003257,1,1
Bite of Venomous Animal,BGD,0.0000139,1,1
Diarrhea/Dysentery,BGD,0.1010806,1,1
Drowning,BGD,0.0277359,1,1
Encephalitis,BGD,0.0022168,1,1
Falls,BGD,0.008566,1,1
Fires,BGD,0.0044831,1,1
Hemorrhagic fever,BGD,0.0039537,1,1
Malaria,BGD,0.0263709,1,1
Measles,BGD,0,1,1
Meningitis,BGD,0.0035338,1,1
Other Cancers,BGD,0.0107188,1,1
Other Cardiovascular Diseases,BGD,0.0197771,1,1
Other Defined Causes of Child Deaths,BGD,0.4000928,1,1
Other Digestive Diseases,BGD,0.0067852,1,1
Other Infectious Diseases,BGD,0.1986906,1,1
Pneumonia,BGD,0.1336263,1,1
Poisonings,BGD,0.0179215,1,1
Road Traffic,BGD,0.0000266,1,1
Sepsis,BGD,0.0339964,1,1
Violent Death,BGD,0.0000843,1,1
AIDS,BGD,0.0000652,10,0
Bite of Venomous Animal,BGD,0.0000304,10,0
Diarrhea/Dysentery,BGD,0.0315861,10,0
Drowning,BGD,0.0191262,10,0
Encephalitis,BGD,0.0029915,10,0
Falls,BGD,0.0141713,10,0
Fires,BGD,0.0032618,10,0
Hemorrhagic fever,BGD,0.0011738,10,0
Malaria,BGD,0.026371,10,0
Measles,BGD,0,10,0
Meningitis,BGD,0.0036535,10,0
Other Cancers,BGD,0.1027873,10,0
Other Cardiovascular Diseases,BGD,0.062003,10,0
Other Defined Causes of Child Deaths,BGD,0.3678295,10,0
Other Digestive Diseases,BGD,0.0087529,10,0
Other Infectious Diseases,BGD,0.2466582,10,0
Pneumonia,BGD,0.0578576,10,0
Poisonings,BGD,0.038764,10,0
Road Traffic,BGD,0.0002535,10,0
Sepsis,BGD,0.0125169,10,0
Violent Death,BGD,0.0001465,10,0
AIDS,BGD,0.0000705,10,1
Bite of Venomous Animal,BGD,0.0000223,10,1
Diarrhea/Dysentery,BGD,0.02412,10,1
Drowning,BGD,0.010414,10,1
Encephalitis,BGD,0.0060926,10,1
Falls,BGD,0.0103696,10,1
Fires,BGD,0.0047888,10,1
Hemorrhagic fever,BGD,0.0023177,10,1
Malaria,BGD,0.0003561,10,1
Measles,BGD,0,10,1
Meningitis,BGD,0.0074405,10,1
Other Cancers,BGD,0.0484927,10,1
Other Cardiovascular Diseases,BGD,0.0534412,10,1
Other Defined Causes of Child Deaths,BGD,0.486915,10,1
Other Digestive Diseases,BGD,0.0123218,10,1
Other Infectious Diseases,BGD,0.2263219,10,1
Pneumonia,BGD,0.0575793,10,1
